treatment,cluster,df,p.value,comparison,channel,containment_df,fold_change,fold_change_95lcl,fold_change_95ucl,log2_fold_change,log2_fold_change_95lcl,log2_fold_change_95ucl
AZD4573 (2.5h) - Unperturbed,8 - all,6,0.00961381300885953,relative_to_all,02_CDK7,6,0.9607407902207478,0.9407902489116288,0.9811144057475124,-0.057780853384909715,-0.08805498785906853,-0.027506718910750794
AZD4573 (2.5h) - Unperturbed,all,6,0.010349600502867429,unnormalised,02_CDK7,NA,0.7881920051163052,0.6943130193480169,0.8947644932722606,-0.343380979054798,-0.5263418706291036,-0.1604200874804923
AZD4573 (2.5h) - Unperturbed,9,6,0.007565389547170372,unnormalised,02_CDK7,NA,0.7869801086109575,0.698714493106063,0.886395942062276,-0.34560092366666484,-0.5172250291624556,-0.17397681817087401
AZD4573 (2.5h) - Unperturbed,9 - all,6,0.893517157186535,relative_to_all,02_CDK7,6,0.9984624349175314,0.9771285762551416,1.0202620803110503,-0.0022199446118669214,-0.03337968200711901,0.028939792783384963
AZD4573 (2.5h) - Unperturbed,all,6,7.99145904371452e-7,unnormalised,03_CDK9,NA,0.3084026963951279,0.2760747766538472,0.34451616441237104,-1.6971127159545396,-1.8568690115927147,-1.5373564203163643
AZD4573 (2.5h) - Unperturbed,0,6,3.97665128282941e-7,unnormalised,03_CDK9,NA,0.4237541899500002,0.39437227468646596,0.4553251458737579,-1.2387004616467534,-1.342369964516184,-1.135030958777323
AZD4573 (2.5h) - Unperturbed,0 - all,6,1.2006629988377745e-4,relative_to_all,03_CDK9,6,1.3740288100694265,1.28006987588011,1.474884462539784,0.45841225430778626,0.35622256556448473,0.5606019430510875
AZD4573 (2.5h) - Unperturbed,all,6,7.697078775550328e-7,unnormalised,03_CDK9,NA,0.3083954676420456,0.2762606841472151,0.34426818552101507,-1.6971465321583876,-1.8558978342995338,-1.5383952300172417
AZD4573 (2.5h) - Unperturbed,1,6,1.413335805949154e-5,unnormalised,03_CDK9,NA,0.40314055579590724,0.3506856873526324,0.4634415192542731,-1.310645169791867,-1.5117495442702502,-1.109540795313484
AZD4573 (2.5h) - Unperturbed,1 - all,6,7.344950275352724e-5,relative_to_all,03_CDK9,6,1.3072194571414135,1.2375778921899037,1.3807799249753214,0.3865013623665206,0.30751933015356964,0.46548339457947135
AZD4573 (2.5h) - Unperturbed,all,6,8.133864667803974e-7,unnormalised,03_CDK9,NA,0.30834522371341455,0.2759272825989777,0.3445718599891286,-1.697381595833761,-1.85763998316073,-1.5371232085067925
AZD4573 (2.5h) - Unperturbed,2,6,3.5097843114024294e-7,unnormalised,03_CDK9,NA,0.39831737072213946,0.3693747110341738,0.42952785634617985,-1.3280096975145916,-1.4368429982326645,-1.2191763967965188
AZD4573 (2.5h) - Unperturbed,2 - all,6,0.0019419476541261151,relative_to_all,03_CDK9,6,1.2917903054413704,1.1737802003330688,1.421664969948204,0.36937189831916956,0.23116227763218256,0.5075815190061566
AZD4573 (2.5h) - Unperturbed,all,6,8.026197596286978e-7,unnormalised,03_CDK9,NA,0.3083042770909266,0.2759560084900916,0.34444449241253516,-1.6975731908621015,-1.8574897966942732,-1.53765658502993
AZD4573 (2.5h) - Unperturbed,3,6,4.5665797508253603e-7,unnormalised,03_CDK9,NA,0.23066694371146815,0.20343073282822943,0.26154965958912485,-2.1161168249824094,-2.2973904474049656,-1.9348432025598532
AZD4573 (2.5h) - Unperturbed,3 - all,6,3.202193725416419e-7,relative_to_all,03_CDK9,6,0.7481795124218751,0.7308670035258671,0.7659021136641354,-0.4185436341203081,-0.4523191932381107,-0.3847680750025054
AZD4573 (2.5h) - Unperturbed,all,6,8.003658032595229e-7,unnormalised,03_CDK9,NA,0.3083617869496901,0.2760268419083807,0.344484583431808,-1.6973041013398495,-1.8571195278651524,-1.5374886748145467
AZD4573 (2.5h) - Unperturbed,4,6,4.627307932048659e-6,unnormalised,03_CDK9,NA,0.5463787068282816,0.5060809123368921,0.5898853009429798,-0.8720268340848127,-0.9825600330999361,-0.761493635069689
AZD4573 (2.5h) - Unperturbed,4 - all,6,3.022129391866227e-5,relative_to_all,03_CDK9,6,1.7718755369562849,1.603115855001937,1.9584005165118459,0.8252772672550369,0.6808786908680049,0.9696758436420689
AZD4573 (2.5h) - Unperturbed,all,6,8.036003016187106e-7,unnormalised,03_CDK9,NA,0.3083402366165121,0.2759849267144028,0.3444887467173587,-1.6974049298036131,-1.8573386204499247,-1.537471239157301
AZD4573 (2.5h) - Unperturbed,5,6,5.002074052609736e-6,unnormalised,03_CDK9,NA,0.47496015743625486,0.4316429676718738,0.5226244096332846,-1.0741215984542591,-1.2120896105950631,-0.9361535863134552
