EU_bin,cluster,df,p.value,comparison,channel,containment_df,fold_change,fold_change_95lcl,fold_change_95ucl,log2_fold_change,log2_fold_change_95lcl,log2_fold_change_95ucl
upper - lower,Focal adhesions - all,2246,4.00360882202582e-14,relative_to_all,14_HSPD1,2246,1.2173054090018816,1.1571911190903459,1.2805425433528121,0.2836911703321603,0.21062715640168386,0.356755184262637
upper - lower,all,2246,3.968298346150278e-4,unnormalised,14_HSPD1,NA,0.9653178151229311,0.9466749340207367,0.9843278307116323,-0.05092409052221545,-0.07905897181658206,-0.02278920922784898
upper - lower,Golgi apparatus,2246,2.4406696071811366e-5,unnormalised,14_HSPD1,NA,0.9326893325536819,0.9030496218739636,0.9633018717778098,-0.1005314779267177,-0.14712283003331666,-0.05394012582011888
upper - lower,Golgi apparatus - all,2246,0.025189049512746187,relative_to_all,14_HSPD1,2246,0.9661992329799756,0.9375624836645586,0.9957106583043437,-0.04960738740450223,-0.09301325306445743,-0.006201521744546953
upper - lower,all,2243,4.0620552360729183e-4,unnormalised,14_HSPD1,NA,0.9654616001275169,0.9468617492715019,0.9844268205341894,-0.050709215729357084,-0.07877430087347963,-0.02264413058523443
upper - lower,HDAC3 foci,2243,5.5629942739702405e-6,unnormalised,14_HSPD1,NA,1.1333351535372258,1.0738904870687531,1.1960703495467442,0.18057456269801525,0.1028468780361066,0.2583022473599237
upper - lower,HDAC3 foci - all,2243,9.251897146564726e-10,relative_to_all,14_HSPD1,2243,1.1738790578387956,1.1153937655259831,1.2354310065402625,0.23128377842737216,0.1575531121949325,0.30501444465981215
upper - lower,all,2245,4.2626797287639796e-4,unnormalised,14_HSPD1,NA,0.9653728673548849,0.9466595055303305,0.9844561508975767,-0.050841815735506286,-0.0790824844154477,-0.022601147055564683
upper - lower,Mitochondria (peripheral),2245,2.745797337996457e-4,unnormalised,14_HSPD1,NA,0.9753883164606768,0.9624019552158306,0.9885499117410189,-0.03595140351131949,-0.05528852139112299,-0.01661428563151602
upper - lower,Mitochondria (peripheral) - all,2245,0.285834715398559,relative_to_all,14_HSPD1,2245,1.0103746950473491,0.991409251637344,1.0297029432659073,0.014890412224186874,-0.012447373068189804,0.042228197516563336
upper - lower,all,2246,3.8350485341066e-4,unnormalised,14_HSPD1,NA,0.9653370151622996,0.9467510571253476,0.9842878397959686,-0.05089539580045762,-0.07894296788921235,-0.022847823711702773
upper - lower,Nuclear periphery,2246,0.0013212546898782023,unnormalised,14_HSPD1,NA,0.9385515861018325,0.9029625030541096,0.9755433661916738,-0.09149205204966815,-0.14726201613039117,-0.03572208796894499
upper - lower,Nuclear periphery - all,2246,0.08442888647999103,relative_to_all,14_HSPD1,2246,0.9722527690953985,0.9416821065766834,1.0038158741807783,-0.04059665624921059,-0.08668797843333113,0.0054946659349100445
upper - lower,all,2225,3.843528707952324e-4,unnormalised,14_HSPD1,NA,0.9653459544476338,0.9467618978143699,0.9842947988503945,-0.05088203611083088,-0.07892644853216044,-0.022837623689501502
upper - lower,Nuclear speckles,2225,5.568423198564418e-5,unnormalised,14_HSPD1,NA,0.8638175879517608,0.8045706926244511,0.9274273001677582,-0.21120140372739396,-0.3137089077259987,-0.10869389972878925
upper - lower,Nuclear speckles - all,2225,0.001004091827582264,relative_to_all,14_HSPD1,2225,0.8948269622635265,0.8375700497072625,0.9559980000163893,-0.16031936761656299,-0.2557182403829014,-0.06492049485022457
upper - lower,all,2246,3.83947546684688e-4,unnormalised,14_HSPD1,NA,0.9653692624860655,0.9467985359393994,0.9843042395795797,-0.05084720301772124,-0.0788706196921066,-0.022823786343335973
upper - lower,Nucleolus,2246,1.3691892104167621e-17,unnormalised,14_HSPD1,NA,0.7642563350194375,0.7188775303025133,0.8124996553606992,-0.3878714890400866,-0.4761820842710922,-0.29956089380908085
upper - lower,Nucleolus - all,2246,4.020042029156367e-16,relative_to_all,14_HSPD1,2246,0.7916725389114708,0.748675634172516,0.83713878248389,-0.33702428602236517,-0.41758729253018856,-0.25646127951454195
upper - lower,all,2246,3.7237250144646583e-4,unnormalised,14_HSPD1,NA,0.965280372480645,0.946705125375115,0.9842200834469731,-0.050980050705642106,-0.07901296212399354,-0.022947139287290683
upper - lower,Nucleoplasm,2246,2.300091477775047e-18,unnormalised,14_HSPD1,NA,0.802875417011813,0.7646328976834229,0.8430306061834875,-0.3167519542224389,-0.38716082264610513,-0.2463430857987727
upper - lower,Nucleoplasm - all,2246,1.0771858398834594e-18,relative_to_all,14_HSPD1,2246,0.8317535919108431,0.7987034593984268,0.8661713299422225,-0.2657719035167967,-0.3242681324913239,-0.20727567454226967
upper - lower,all,2246,4.0940693297937026e-4,unnormalised,14_HSPD1,NA,0.9653251068697961,0.9466428860288556,0.9843760257495651,-0.05091319283945731,-0.07910781251144273,-0.02271857316747178
upper - lower,P-bodies,2246,6.050503116774465e-5,unnormalised,14_HSPD1,NA,1.0722451417899448,1.0363787435144571,1.1093527837066264,0.10063477931556997,0.05155133076112659,0.1497182278700133
upper - lower,(P-bodies) - all,2246,4.494721520841078e-11,relative_to_all,14_HSPD1,2246,1.1107606485724297,1.0767444879261232,1.145851436670365,0.15154797215502724,0.1066759381495401,0.19642000616051433
upper - lower,all,2246,3.937123419270299e-4,unnormalised,14_HSPD1,NA,0.9654020893222791,0.9468140834081884,0.9843550179491991,-0.05079814582223955,-0.0788469292541664,-0.022749362390312666
upper - lower,PML bodies,2246,1.6015953903137534e-18,unnormalised,14_HSPD1,NA,0.7127638488401439,0.6613209446509662,0.768208399148081,-0.48850392921393265,-0.5965775010921697,-0.3804303573356954
upper - lower,PML bodies - all,2246,1.6384236184528414e-17,relative_to_all,14_HSPD1,2246,0.7383077545859782,0.6889113794334456,0.7912459523169336,-0.43770578339169314,-0.537609686231981,-0.337801880551405
upper - lower,all,2246,4.844802520451649e-4,unnormalised,14_HSPD1,NA,0.9653893337943114,0.9465032712868907,0.9846522395392089,-0.05081720778483473,-0.07932060273416752,-0.022313812835501916
upper - lower,Cytoplasm (combined),2246,0.162154129591563,unnormalised,14_HSPD1,NA,1.0156971110005153,0.9937637038062291,1.0381146114951585,0.022470243049096995,-0.009025244984669986,0.053965731082864295
upper - lower,Cytoplasm (combined) - all,2246,1.4123550477691834e-16,relative_to_all,14_HSPD1,2246,1.0521113870281507,1.039607679228852,1.06476548108551,0.07328745083393164,0.056039195660405015,0.09053570600745853
upper - lower,all,2246,3.898055686849624e-4,unnormalised,14_HSPD1,NA,0.96541477598975,0.9468470696236179,0.9843465957705605,-0.05077918701514111,-0.07879666783401064,-0.02276170619627168
upper - lower,Nucleus (combined),2246,1.331119278793652e-31,unnormalised,14_HSPD1,NA,0.767766093092784,0.7350059957697019,0.8019863471802934,-0.3812612471367877,-0.4441720761874297,-0.3183504180861458
upper - lower,Nucleus (combined) - all,2246,2.3302876898621902e-35,relative_to_all,14_HSPD1,2246,0.7952707087020341,0.7674890179143918,0.8240580455966624,-0.33048206012164666,-0.3817819879404415,-0.27918213230285177
upper - lower,all,2246,2.271938056373255e-80,unnormalised,14_PCNA,NA,1.524256205338528,1.4618894656263872,1.5892836183189145,0.6081054193044676,0.5478342323428664,0.6683766062660689
upper - lower,Cajal bodies,2246,3.0985895295987133e-75,unnormalised,14_PCNA,NA,1.5434084616915937,1.4760636491292833,1.6138258543433386,0.6261199204135153,0.5617549329859319,0.6904849078410984
upper - lower,Cajal bodies - all,2246,0.4419620543435918,relative_to_all,14_PCNA,2246,1.0125649849979204,0.9808482397242714,1.0453073241300406,0.018014501109047537,-0.027898160006762474,0.06392716222485754
upper - lower,all,2246,1.699254540806503e-79,unnormalised,14_PCNA,NA,1.5245245670162768,1.4617501210397943,1.589994843840272,0.6083593989058633,0.5476967107789079,0.6690220870328186
upper - lower,Cell-cell contacts,2246,2.7209145035910815e-11,unnormalised,14_PCNA,NA,1.0489231150114422,1.0343575427726541,1.0636937961085025,0.06890893372373033,0.0487349632379456,0.08908290420951502
upper - lower,(Cell-cell contacts) - all,2246,3.1138199991176462e-71,relative_to_all,14_PCNA,2246,0.6880329367629293,0.6613093335690302,0.7158364445210219,-0.539450465182133,-0.596602831300626,-0.4822980990636401
upper - lower,all,2246,5.2158816540624804e-80,unnormalised,14_PCNA,NA,1.5241771005541092,1.461668631953316,1.5893587527762778,0.6080305453815271,0.5476162817258626,0.6684448090371915
upper - lower,Cytoplasm,2246,1.414221432588914e-12,unnormalised,14_PCNA,NA,1.0492605851897305,1.0354693404016801,1.0632355132848406,0.06937301754710205,0.050284836894694436,0.08846119819950955
upper - lower,Cytoplasm - all,2246,1.590020122210009e-73,relative_to_all,14_PCNA,2246,0.6884111989402515,0.6621644431413154,0.7156983189524951,-0.538657527834425,-0.5947385518071759,-0.4825765038616744
upper - lower,all,2246,1.0272520073516653e-81,unnormalised,14_PCNA,NA,1.523722175034304,1.4619868496950028,1.5880643982369782,0.60759987577146,0.5479303345700153,0.6672694169729048
upper - lower,ER (perinuclear),2246,1.773985674000614e-48,unnormalised,14_PCNA,NA,1.1304312066020519,1.1124532788877881,1.1486996686614726,0.1768731982690847,0.1537447466567384,0.20000164988143102
upper - lower,ER (perinuclear) - all,2246,7.52946798176947e-59,relative_to_all,14_PCNA,2246,0.7418880063070566,0.7162824389248709,0.7684089180357376,-0.43072667750237553,-0.4813995229147803,-0.3800538320899707
upper - lower,all,2243,2.2032114219369507e-79,unnormalised,14_PCNA,NA,1.5245135114618746,1.4616955800922864,1.5900311106386988,0.6083489367252675,0.547642879811927,0.6690549936386077
upper - lower,ER (peripheral),2243,0.002120451206033089,unnormalised,14_PCNA,NA,1.045715969003771,1.0163547470571137,1.0759254000592033,0.064491048760466,0.023404046295235632,0.10557805122569616
upper - lower,ER (peripheral) - all,2243,1.1897854484338826e-50,relative_to_all,14_PCNA,2243,0.6859342086125698,0.6537023617707693,0.7197552985282657,-0.5438578879648015,-0.6132941853690768,-0.4744215905605263
upper - lower,all,2246,4.179720741297522e-79,unnormalised,14_PCNA,NA,1.524660430870803,1.4616993512728662,1.590333489194519,0.6084879644795667,0.5476466019662363,0.6693293269928968
upper - lower,Focal adhesions,2246,0.009837845048078308,unnormalised,14_PCNA,NA,1.019072828336464,1.0045713625034884,1.033783629732003,0.027257157809288377,0.006580053541567135,0.04793426207700935
upper - lower,Focal adhesions - all,2246,1.8183458178796537e-73,relative_to_all,14_PCNA,2246,0.6683933075868081,0.6409258162538822,0.6970379446376801,-0.5812308066702784,-0.6417707126395373,-0.5206909007010194
upper - lower,all,2246,5.245931818074186e-81,unnormalised,14_PCNA,NA,1.5247444460028663,1.4625781315749316,1.5895531154381135,0.6085674607874119,0.5485136961660317,0.6686212254087918
upper - lower,Golgi apparatus,2246,4.79824674738741e-12,unnormalised,14_PCNA,NA,1.1067387139363025,1.0755296572522635,1.138853375791282,0.14631466150341135,0.10504730698399005,0.18758201602283248
upper - lower,Golgi apparatus - all,2246,1.7394027808487685e-52,relative_to_all,14_PCNA,2246,0.7258519398694186,0.6973046014583435,0.7555679935430233,-0.46225279928400037,-0.5201390929998811,-0.4043665055681197
upper - lower,all,2238,2.2143822120169456e-79,unnormalised,14_PCNA,NA,1.5245815112030456,1.4617589419767396,1.5901040298470421,0.6084132855819978,0.547705416701628,0.6691211544623674
upper - lower,HDAC3 foci,2238,2.4210325372207915e-7,unnormalised,14_PCNA,NA,1.1055368856631773,1.0643524027217086,1.148314977667602,0.1447471607268159,0.08997590035370427,0.19951842109992776
upper - lower,HDAC3 foci - all,2238,1.0785170015187686e-33,relative_to_all,14_PCNA,2238,0.7251412125487469,0.6889406223324607,0.7632439735610745,-0.46366612485518177,-0.5375484480360899,-0.3897838016742736
upper - lower,all,2244,2.5585087449794025e-79,unnormalised,14_PCNA,NA,1.5246008101715465,1.4617419233749245,1.5901628004272164,0.6084315478721571,0.547688619954459,0.6691744757898548
upper - lower,Mitochondria (peripheral),2244,0.05843000331477147,unnormalised,14_PCNA,NA,1.0141502122325021,0.9995063330711172,1.0290086405065817,0.020271354898392338,-7.1238668549501e-4,0.04125509648227954
upper - lower,Mitochondria (peripheral) - all,2244,4.901695296083458e-75,relative_to_all,14_PCNA,2244,0.6651906554597666,0.6378506553058715,0.6937025217898538,-0.5881601929737645,-0.6487094202249941,-0.5276109657225354
upper - lower,all,2246,1.3794101583220447e-81,unnormalised,14_PCNA,NA,1.5232755364021306,1.4615478235871209,1.5876102870901951,0.6071769260974893,0.5474970366179086,0.6668568155770699
upper - lower,Nuclear periphery,2246,4.206526662534158e-118,unnormalised,14_PCNA,NA,2.024424726669716,1.9135871523771275,2.1416821642331283,1.0175120008907672,0.9362796085784074,1.0987443932031273
upper - lower,Nuclear periphery - all,2246,3.18313755773766e-60,relative_to_all,14_PCNA,2246,1.3289944453852813,1.2858002415692036,1.3736396827157311,0.4103350747932783,0.3626665268940307,0.4580036226925256
upper - lower,all,2225,3.546087779684641e-79,unnormalised,14_PCNA,NA,1.524350560475486,1.4614863801165094,1.5899187723095218,0.6081947228445249,0.5474363844433655,0.6689530612456842
upper - lower,Nuclear speckles,2225,5.602628808827297e-70,unnormalised,14_PCNA,NA,1.4637240078621174,1.4052808574580802,1.5245977057336033,0.5496435522387937,0.49085849426737793,0.6084286102102096
upper - lower,Nuclear speckles - all,2225,0.012938866999751863,relative_to_all,14_PCNA,2225,0.9602279461264753,0.9300073490645008,0.9914305617581967,-0.05855117060573123,-0.10468597821828558,-0.012416362993176744
upper - lower,all,2246,1.3784525857421518e-81,unnormalised,14_PCNA,NA,1.5237680456460325,1.4619740447767935,1.5881739249936,0.6076433064631284,0.5479176985651806,0.6673689143610761
upper - lower,Nucleolus,2246,2.9306170814068865e-96,unnormalised,14_PCNA,NA,1.6547944327270772,1.5817506065773457,1.7312113573389847,0.7266520089930669,0.6615221491045138,0.7917818688816199
upper - lower,Nucleolus - all,2246,7.549140808414741e-8,relative_to_all,14_PCNA,2246,1.0859884071302293,1.053929294698546,1.119022714667578,0.11900870252993866,0.07577808366454199,0.1622393213953354
upper - lower,all,2246,3.627562511225369e-81,unnormalised,14_PCNA,NA,1.5239605337488003,1.4619669197000522,1.588582940645757,0.607825541609355,0.5479106674294596,0.6677404157892503
upper - lower,Nucleoplasm,2246,6.8138183075885374e-99,unnormalised,14_PCNA,NA,1.6147526864426711,1.5478685944997255,1.6845268698125817,0.6913132204209431,0.630282999834759,0.7523434410071269
upper - lower,Nucleoplasm - all,2246,7.86719923678953e-6,relative_to_all,14_PCNA,2246,1.0595764461632944,1.033082964188825,1.0867493552616856,0.08348767881158807,0.04695611791796188,0.12001923970521423
upper - lower,all,2246,7.639358593536478e-80,unnormalised,14_PCNA,NA,1.5246741335836518,1.4620274824046005,1.5900051412137153,0.6085009304794962,0.5479704305490225,0.66903143040997
upper - lower,P-bodies,2246,1.0115096248747271e-14,unnormalised,14_PCNA,NA,1.1282981886771293,1.0945483323721779,1.1630887051036272,0.17414839617140285,0.1303356615395178,0.21796113080328797
upper - lower,(P-bodies) - all,2246,1.2894737810903883e-51,relative_to_all,14_PCNA,2246,0.7400257955613994,0.7123989986763839,0.7687239582225375,-0.4343525343080935,-0.4892426062491086,-0.37946246236707826
upper - lower,all,2246,1.1073638313071361e-80,unnormalised,14_PCNA,NA,1.5240612614472893,1.4618520421853094,1.5889177985290668,0.6079208948324665,0.547797299794134,0.6680444898707987
upper - lower,PML bodies,2246,7.981203885397375e-80,unnormalised,14_PCNA,NA,1.6931987435581084,1.6067720283882645,1.7842742682436012,0.759751323214306,0.6841652514494703,0.8353373949791418
upper - lower,PML bodies - all,2246,1.4430204747188708e-8,relative_to_all,14_PCNA,2246,1.1109781387332172,1.0714196548960435,1.1519971834592497,0.15183042838183955,0.0995236672528463,0.20413718951083276
upper - lower,all,2246,7.423089243493558e-81,unnormalised,14_PCNA,NA,1.5241663380422554,1.4620154724097656,1.5889592619646626,0.6080203581944258,0.5479585793141006,0.668082137074751
upper - lower,Cytoplasm (combined),2246,2.6874592546578545e-22,unnormalised,14_PCNA,NA,1.0787419123094468,1.0625385329210977,1.0951923881516825,0.1093497430753377,0.08751516148201847,0.13118432466865668
upper - lower,Cytoplasm (combined) - all,2246,1.1513754203538237e-72,relative_to_all,14_PCNA,2246,0.707758651654161,0.6825817154184078,0.7338642358508847,-0.49867061511908817,-0.5509263259655237,-0.4464149042726529
upper - lower,all,2246,7.706554832657966e-82,unnormalised,14_PCNA,NA,1.5237609072294378,1.4620715492040761,1.5880531316436937,0.60763654783449494,0.5480139139963264,0.6672591816726638
upper - lower,Nucleus (combined),2246,1.0250995917172232e-120,unnormalised,14_PCNA,NA,1.8078673792284128,1.7254057252554291,1.8942700913979857,0.8542888490212879,0.7869356482607454,0.9216420497818303
upper - lower,Nucleus (combined) - all,2246,6.392516288725127e-41,relative_to_all,14_PCNA,2246,1.186450820893908,1.1577203318003895,1.215894298246231,0.24665230118679254,0.21128678644097734,0.282017815932608
upper - lower,all,2246,2.956527040245781e-4,unnormalised,15_SON,NA,0.9465325124043442,0.9188226106773438,0.9750780908384664,-0.07927603303769688,-0.12214173543893271,-0.03641033063646125
upper - lower,Cajal bodies,2246,0.3769868893230587,unnormalised,15_SON,NA,1.026922943524319,0.9681577763170617,1.089255034389447,0.03832793125096407,-0.04668591870791618,0.12334178120984406
upper - lower,Cajal bodies - all,2246,0.002485801502078398,relative_to_all,15_SON,2246,1.0849315053275563,1.0291786834066485,1.1437045774754269,0.11760396428866103,0.04149348105143191,0.19371444752588976
upper - lower,all,2246,2.9933336794871966e-4,unnormalised,15_SON,NA,0.9465815823334727,0.9188717662095366,0.9751270252966029,-0.07920124309912632,-0.12206455563859638,-0.036337930559656194
upper - lower,Cell-cell contacts,2246,0.6903834909424386,unnormalised,15_SON,NA,0.9976047491903669,0.9859039732005556,1.0094443907923325,-0.003459761619256456,-0.020480959576148403,0.013561436337635591
upper - lower,(Cell-cell contacts) - all,2246,1.762467034976908e-4,relative_to_all,15_SON,2246,1.0539025561126112,1.025430592906555,1.0831650678886189,0.07574148147986998,0.03622984514956453,0.11525311781017518
upper - lower,all,2246,2.957712700424622e-4,unnormalised,15_SON,NA,0.9465365277397981,0.9188278310181133,0.975080823741452,-0.07926991291801395,-0.12213353871166732,-0.03640628712436072
upper - lower,Cytoplasm,2246,0.7800005523357638,unnormalised,15_SON,NA,0.9983163962051373,0.986583482973449,1.0101888427406749,-0.002430973818747992,-0.019486960435316517,0.014625012797820537
upper - lower,Cytoplasm - all,2246,6.989426469707577e-5,relative_to_all,15_SON,2246,1.05470456442815,1.0274287109793636,1.0827045286336336,0.07683893909926601,0.03903829474922714,0.11463958344930476
upper - lower,all,2246,3.05015113424391e-4,unnormalised,15_SON,NA,0.9466514951095643,0.9189394593114112,0.9751992300610148,-0.07909469222949524,-0.12195827649407394,-0.03623110796491637
upper - lower,ER (perinuclear),2246,0.2387850375634587,unnormalised,15_SON,NA,0.9926749219621436,0.9806096055538394,1.0048886887417352,-0.010606748992893229,-0.028249201286386524,0.007035703300600033
upper - lower,ER (perinuclear) - all,2246,3.9025155191404245e-4,relative_to_all,15_SON,2246,1.0486170751225112,1.0215051055373168,1.0764486288691593,0.06848794323660191,0.030696414756368678,0.1062794717168353
upper - lower,all,2244,3.0741950504441804e-4,unnormalised,15_SON,NA,0.9466807991843773,0.9189679152206267,0.97522940757862,-0.07905003356757792,-0.12191360264414942,-0.0361864644910065
upper - lower,ER (peripheral),2244,0.02137184836555415,unnormalised,15_SON,NA,1.0334166937782734,1.0049077034884168,1.0627344772782183,0.047422094310480944,0.007063002066632493,0.08778118655432919
upper - lower,ER (peripheral) - all,2244,4.365027140556314e-6,relative_to_all,15_SON,2244,1.0916210560820756,1.0516378850481747,1.133124383425154,0.12647212787805873,0.07263802081014978,0.18030623494596762
upper - lower,all,2246,2.940111949396835e-4,unnormalised,15_SON,NA,0.9465044354926793,0.9187915195474617,0.9750532382455644,-0.07931882821004729,-0.12219055419599714,-0.036447102224097534
upper - lower,Focal adhesions,2246,0.4396397554512541,unnormalised,15_SON,NA,0.99447791684901,0.9806117217059286,1.0085401848754663,-0.007988759631407502,-0.028246087958907918,0.012268568696092998
upper - lower,Focal adhesions - all,2246,5.315106769899078e-4,relative_to_all,15_SON,2246,1.0506848986200041,1.0217436906108481,1.0804458753526924,0.07133006857863974,0.03103333457213177,0.11162680258514773
upper - lower,all,2245,3.0525430307680077e-4,unnormalised,15_SON,NA,0.9466464435659371,0.9189303755670563,0.9751984621936612,-0.07910239079271754,-0.12197253764868345,-0.03623224393675173
upper - lower,Golgi apparatus,2245,0.024875796877818247,unnormalised,15_SON,NA,0.979022437467063,0.9610670906278453,0.9973132390141367,-0.030586170654385365,-0.0572909480323773,-0.0038813932763932806
upper - lower,Golgi apparatus - all,2245,0.017486699707122737,relative_to_all,15_SON,2245,1.0342007241681153,1.0059300728789096,1.0632658936309636,0.0485162201383322,0.00853001983807943,0.08850242043858507
upper - lower,all,2240,3.0446203868965724e-4,unnormalised,15_SON,NA,0.9466243561676125,0.9189025227334865,0.9751825134009849,-0.07913605251721557,-0.12201626648268794,-0.03625583855174305
upper - lower,HDAC3 foci,2240,0.7108240332136183,unnormalised,15_SON,NA,0.9938127490022103,0.9617384443031703,1.026956742687919,-0.008954045448233732,-0.056283504856417185,0.03837541395994993
upper - lower,HDAC3 foci - all,2240,0.015399183952870401,relative_to_all,15_SON,2240,1.0498491218054422,1.0093677330468183,1.0919540445667635,0.07018200706898167,0.013451873146443768,0.12691214099151982
upper - lower,all,2245,3.058792427970235e-4,unnormalised,15_SON,NA,0.9466477219621175,0.9189282656794552,0.9752033351955495,-0.0791004425103392,-0.1219758501171297,-0.03622503490354861
upper - lower,Mitochondria (peripheral),2245,0.15499400836635854,unnormalised,15_SON,NA,0.9899427468399451,0.9762518983242583,1.0038255942991436,-0.014583005289645557,-0.03467464630590212,0.005508635726611161
upper - lower,Mitochondria (peripheral) - all,2245,0.0031895123432589606,relative_to_all,15_SON,2245,1.045735096460265,1.0151423789989693,1.07724976770955,0.06451743722069363,0.02168208708551808,0.10735278735586923
upper - lower,all,2246,2.93045071461654e-4,unnormalised,15_SON,NA,0.9464793608221571,0.9187604644684911,0.9750345330548791,-0.07935704840283159,-0.12223931799568205,-0.036474778809981144
upper - lower,Nuclear periphery,2246,2.123869721848433e-88,unnormalised,15_SON,NA,0.7411155935223552,0.7205345080017079,0.7622845496814025,-0.43222951430587747,-0.4728605689553893,-0.3915984596563658
upper - lower,Nuclear periphery - all,2246,1.8326104027382713e-39,relative_to_all,15_SON,2246,0.7830235123971291,0.755511260380305,0.8115376343406254,-0.352872465903046,-0.40447483695091585,-0.301270094855176
upper - lower,all,2225,2.847912960660155e-4,unnormalised,15_SON,NA,0.9463664978391854,0.9186479569414316,0.9749213955847336,-0.0795290929095527,-0.12241599515647324,-0.03664219066263229
upper - lower,Nuclear speckles,2225,2.4429971537921262e-5,unnormalised,15_SON,NA,0.9385031330986754,0.9112984960855275,0.9665198994834794,-0.09156653353033195,-0.13400440827312277,-0.04912865878754122
upper - lower,Nuclear speckles - all,2225,0.5254006481689719,relative_to_all,15_SON,2225,0.9916909941777692,0.9664832642352346,1.0175561898751389,-0.012037440620779265,-0.049183344151707095,0.025108462910148722
upper - lower,all,2246,3.0888439071895203e-4,unnormalised,15_SON,NA,0.9466959030610821,0.9189811289721526,0.9752465035653588,-0.07902701618493578,-0.12189285841964718,-0.0361611739502242
upper - lower,Nucleolus,2246,4.613987818488855e-11,unnormalised,15_SON,NA,0.8736075625959422,0.8393252870134593,0.9092900991228977,-0.19494274953569,-0.25269804821397523,-0.13718745085740486
upper - lower,Nucleolus - all,2246,4.915914455509848e-6,relative_to_all,15_SON,2246,0.9227963908697467,0.8916032520523758,0.9550808356093875,-0.11591573335075421,-0.16552621616399163,-0.06630525053751683
upper - lower,all,2246,2.869661027235099e-4,unnormalised,15_SON,NA,0.9464011609327753,0.9186845154251699,0.974954015634392,-0.07947625148128987,-0.12235858285468043,-0.036593920107899025
upper - lower,Nucleoplasm,2246,4.0138141093306917e-26,unnormalised,15_SON,NA,0.8564697048861796,0.8325182151396756,0.8811102772865456,-0.22352587879812266,-0.26444625681254175,-0.18260550078370352
upper - lower,Nucleoplasm - all,2246,3.4942830671947124e-17,relative_to_all,15_SON,2246,0.9049753320695856,0.8843701681151251,0.9260605809442497,-0.14404962731683274,-0.17727773440786498,-0.11082152022580077
upper - lower,all,2246,3.03756652948705e-4,unnormalised,15_SON,NA,0.9466304343498819,0.9189160655004958,0.9751806643508537,-0.07912678914340913,-0.12199500422869873,-0.03625857405811962
upper - lower,P-bodies,2246,2.14142490715785e-4,unnormalised,15_SON,NA,0.9555467278491108,0.9328524419622257,0.978793116714718,-0.06560166973504752,-0.10027920039678763,-0.030924139073307485
upper - lower,(P-bodies) - all,2246,0.5173629631003973,relative_to_all,15_SON,2246,1.0094189803915952,0.9811775327388397,1.0384733078127013,0.013525119408361479,-0.02741389582405376,0.05446413464077711
upper - lower,all,2246,2.9915055607350455e-4,unnormalised,15_SON,NA,0.9465856838962375,0.9188791004849617,0.9751276925162495,-0.07919499187730739,-0.12205304034239806,-0.03633694341221683
upper - lower,PML bodies,2246,8.086782247261299e-4,unnormalised,15_SON,NA,1.103168819381024,1.0416605022652194,1.1683091001415973,0.14165358535096007,0.058885151410964315,0.22442201929095612
upper - lower,PML bodies - all,2246,1.1352554552402913e-7,relative_to_all,15_SON,2246,1.165418871369653,1.101521835090566,1.233022444473691,0.22084857722826765,0.13949809337257216,0.30219906108396316
upper - lower,all,2246,2.968865536632254e-4,unnormalised,15_SON,NA,0.9465510585283798,0.9188421934265627,0.9750955200043333,-0.07924776550467764,-0.12211098779102324,-0.03638454321833205
upper - lower,Cytoplasm (combined),2246,0.15475882065924487,unnormalised,15_SON,NA,0.9907023737380942,0.9780412313933418,1.0035274197305954,-0.013476386035915985,-0.03203280857197828,0.00508003650014628
upper - lower,Cytoplasm (combined) - all,2246,3.905693568674389e-4,relative_to_all,15_SON,2246,1.04664440952436,1.0206418084606825,1.0733094714596891,0.06577137946876155,0.02947664503566003,0.1020661139018631
upper - lower,all,2246,3.297687954543844e-4,unnormalised,15_SON,NA,0.9469546758281507,0.919239447451958,0.975505523134834,-0.0786327193761656,-0.1214873849992992,-0.035778053753032155
upper - lower,Nucleus (combined),2246,1.0492172711695615e-5,unnormalised,15_SON,NA,1.059753120488566,1.0328091818042087,1.0873999729779285,0.08372821447675582,0.046573731556072376,0.12088269739743915
upper - lower,Nucleus (combined) - all,2246,2.9291582367491715e-22,relative_to_all,15_SON,2246,1.119117047034768,1.094226425872072,1.1445738609042166,0.16236093385292155,0.12991130273975385,0.19481056496608914
upper - lower,all,2246,0.4301969375474768,unnormalised,15_U2SNRNPB,NA,1.0079438190627998,0.9883256764239581,1.02795137941058,0.011415227906983318,-0.016941572976496126,0.039772028790462724
upper - lower,Cajal bodies,2246,4.284609609695759e-25,unnormalised,15_U2SNRNPB,NA,1.1738757194584155,1.1391826012190482,1.2096253956647693,0.23127967555865211,0.1879990172467579,0.27456033387054607
upper - lower,Cajal bodies - all,2246,3.668146083102089e-20,relative_to_all,15_U2SNRNPB,2246,1.1646241558878763,1.1277575477276787,1.2026959404620787,0.21986444765166882,0.17345694159515415,0.2662719537081833
upper - lower,all,2246,0.4386063153327976,unnormalised,15_U2SNRNPB,NA,1.0078010775703181,0.9881810009187673,1.0278107057387011,0.01121090399276118,-0.017152776547566556,0.03957458453308879
upper - lower,Cell-cell contacts,2246,0.9307846336976867,unnormalised,15_U2SNRNPB,NA,0.9987478165944254,0.9709082416702982,1.0273856563789092,-0.001807650781003688,-0.042593138627505134,0.038977837065497824
