cell_cycle,cluster,df,p.value,comparison,channel,containment_df,fold_change,fold_change_95lcl,fold_change_95ucl,log2_fold_change,log2_fold_change_95lcl,log2_fold_change_95ucl
S - G1,Nucleoplasm,6295,0.006398956523315842,unnormalised,16_H3,NA,1.0308268940923118,1.008580615992701,1.053563858688805,0.043802082460985964,0.012326403380376667,0.0752777615415951
S - G1,Nucleoplasm - all,6295,5.123172210673939e-8,relative_to_all,16_H3,6295,0.9919057065108361,0.9890127506198927,0.9948071245715358,-0.011725114612941468,-0.01593897416838713,-0.0075112550574959564
S - G1,all,6295,0.001075683424966863,unnormalised,16_H3,NA,1.039152335859922,1.0155154771995198,1.0633393595349159,0.055407163462368354,0.022212227530510036,0.08860209939422649
S - G1,PML bodies,6295,0.0011344232047249844,unnormalised,16_H3,NA,1.039321628303176,1.0154730601458362,1.0637302843894598,0.05564217951077113,0.022151966360264872,0.0891323926612774
S - G1,PML bodies - all,6295,0.9491693338213834,relative_to_all,16_H3,6295,1.0001629139803783,0.995166509020059,1.005184404252855,2.3501604840300995e-4,-0.006990160547959006,0.007460192644764964
S - G1,all,6294,3.4888615648576803e-31,unnormalised,17_HDAC3,NA,1.1037656887274419,1.0856259346708446,1.1222085404410915,0.14243394422791508,0.11852709102608774,0.16634079742974264
S - G1,Cajal bodies,6294,2.536991756337279e-38,unnormalised,17_HDAC3,NA,1.1017362062978997,1.085797763695177,1.1179086095524988,0.1397788342326039,0.11875541761383676,0.16080225085137081
S - G1,Cajal bodies - all,6294,0.5162554369377755,relative_to_all,17_HDAC3,6294,0.9981613104572202,0.9926304117457153,1.00372302712493,-0.002655109995311317,-0.010671438960154612,0.005361218969531774
S - G1,all,6262,6.428147539605116e-31,unnormalised,17_HDAC3,NA,1.103763422059861,1.0855422483300865,1.122290444016733,0.14243098153984712,0.11841587544195487,0.16644608763773971
S - G1,Nuclear periphery,6262,3.9252901734562523e-4,unnormalised,17_HDAC3,NA,1.0279504811531228,1.0124105988857348,1.0437288910901639,0.03977076811591047,0.017794516156501496,0.06174702007531941
S - G1,Nuclear periphery - all,6262,8.630707909336156e-32,relative_to_all,17_HDAC3,6262,0.9313141390704404,0.9203698290090874,0.9423885902108942,-0.1026602134239369,-0.11971440408112567,-0.08560602276674809
S - G1,all,6252,2.9031692632995213e-32,unnormalised,17_HDAC3,NA,1.103663319968283,1.0858664723024911,1.1217518497100192,0.1423001352576565,0.11884670757056987,0.16575356294474314
S - G1,Nuclear speckles,6252,5.667071943878575e-43,unnormalised,17_HDAC3,NA,1.1152827835579655,1.0981914260166836,1.1326401370774382,0.1574095565233718,0.13512955278937125,0.17968956025737245
S - G1,Nuclear speckles - all,6252,2.670536774595139e-4,relative_to_all,17_HDAC3,6252,1.010528087125353,1.0048570329714663,1.016231146683154,0.015109421265715293,0.0069902551403748054,0.02322858739105578
S - G1,all,6295,2.4447629069810585e-30,unnormalised,17_HDAC3,NA,1.1037143690000324,1.0853178474600533,1.1224227180894828,0.14236686437730664,0.11811761391496937,0.16661611483964398
S - G1,Nucleolus,6295,1.0158454851814161e-26,unnormalised,17_HDAC3,NA,1.0942317092227307,1.0764117599029697,1.1123466670193478,0.12991826861556607,0.10623005776043845,0.15360647947069372
S - G1,Nucleolus - all,6295,3.4838914003248864e-4,relative_to_all,17_HDAC3,6295,0.9914084114118284,0.9867338653773433,0.9961051026076334,-0.012448595761740526,-0.01926707086820091,-0.005630120655280156
S - G1,all,6295,1.003798936851413e-31,unnormalised,17_HDAC3,NA,1.1037048268538032,1.0857404922829652,1.1219663938838402,0.14235439152478258,0.1186793193160754,0.16602946373348995
S - G1,Nucleoplasm,6295,1.665013889624066e-35,unnormalised,17_HDAC3,NA,1.1140297078660286,1.0953460216239284,1.1330320880410978,0.15578770558595498,0.13138669158256053,0.18018871958934934
S - G1,Nucleoplasm - all,6295,7.44611495226226e-16,relative_to_all,17_HDAC3,6295,1.0093547484445249,1.0070787305606432,1.011635910173918,0.013433314061172189,0.010176473562617893,0.016690154559726778
S - G1,all,6295,4.7048173250372045e-31,unnormalised,17_HDAC3,NA,1.1037163233870035,1.0855453889647824,1.1221914209157453,0.14236941900735772,0.11842004936660272,0.16631878864811273
S - G1,PML bodies,6295,1.2988049002954226e-39,unnormalised,17_HDAC3,NA,1.1152765820369084,1.0974383010558597,1.1334048148704237,0.15740153440675558,0.13413983245960376,0.18066323635390755
S - G1,PML bodies - all,6295,1.8687836258898242e-5,relative_to_all,17_HDAC3,6295,1.0104739400921694,1.005667705072641,1.0153031448212215,0.015032115399397968,0.008153685424423091,0.021910545374372845
S - G1,all,6294,1.5712455753582308e-53,unnormalised,17_SRSF2,NA,1.2245923570899604,1.1937146839397257,1.2562687392717589,0.2923015841028247,0.25545805163324775,0.3291451165724018
S - G1,Cajal bodies,6294,8.455359846030598e-44,unnormalised,17_SRSF2,NA,1.2213438392834566,1.1875976827050432,1.2560489090530957,0.28846941277124954,0.24804618338735418,0.3288926421551452
S - G1,Cajal bodies - all,6294,0.7306734636469543,relative_to_all,17_SRSF2,6294,0.9973472659798209,0.9823774238253813,1.0125452243029487,-0.0038321713315751242,-0.0256506886066073,0.017986345943456925
S - G1,all,6259,6.2486557284063175e-56,unnormalised,17_SRSF2,NA,1.2245506654448892,1.1943776536863675,1.2554859240821683,0.2922524662448286,0.2562590786079936,0.3282458538816638
S - G1,Nuclear periphery,6259,3.8421556297803324e-7,unnormalised,17_SRSF2,NA,0.9409754774570354,0.9191542674821988,0.9633147345340958,-0.08777096918340913,-0.12162107640505666,-0.05392086196176177
S - G1,Nuclear periphery - all,6259,6.100203517560522e-114,relative_to_all,17_SRSF2,6259,0.7684251080907063,0.7514863656046967,0.7857456552376381,-0.38002343542823774,-0.41218116566645396,-0.34786570519002163
S - G1,all,6252,2.305814685651212e-55,unnormalised,17_SRSF2,NA,1.224432581138777,1.1941166323768078,1.255518183990154,0.292113339410699,0.25594375514034734,0.32828292368105066
S - G1,Nuclear speckles,6252,1.1775639110043089e-64,unnormalised,17_SRSF2,NA,1.236115460204584,1.206576447230183,1.2663776377074367,0.30581350544686575,0.27091932586935336,0.3407076850243783
S - G1,Nuclear speckles - all,6252,0.12707333976810115,relative_to_all,17_SRSF2,6252,1.0095414637324838,0.9973026915946662,1.021930428529665,0.013700166036166953,-0.0038966510606422444,0.03129698313297592
S - G1,all,6295,1.8330278845369882e-56,unnormalised,17_SRSF2,NA,1.2247525763844929,1.1946972308662749,1.2555640329665696,0.29249032647132284,0.2566450459281179,0.3283356070145277
S - G1,Nucleolus,6295,1.2193409680090567e-12,unnormalised,17_SRSF2,NA,1.1160451900165151,1.0828091118297554,1.150301426679195,0.15839544481296594,0.11477893298347823,0.20201195664245403
S - G1,Nucleolus - all,6295,1.929853477198916e-19,relative_to_all,17_SRSF2,6295,0.9112413490985378,0.8930752520652764,0.929776963796362,-0.1340948816583567,-0.16314635043975315,-0.10504341287696016
S - G1,all,6295,8.68696202374336e-56,unnormalised,17_SRSF2,NA,1.2247299919066255,1.19448902442013,1.2557365722165315,0.2924637228819419,0.2563935976306651,0.3285338481332186
S - G1,Nucleoplasm,6295,1.854641978824608e-61,unnormalised,17_SRSF2,NA,1.2852943142614677,1.248036966410718,1.3236638967705092,0.3620987540552712,0.3196606669466262,0.4045368411639161
S - G1,Nucleoplasm - all,6295,7.272151362271383e-14,relative_to_all,17_SRSF2,6295,1.0494511629135148,1.0362966164335785,1.0627726906325563,0.06963503117332938,0.05143700091028951,0.08783306143636897
S - G1,all,6295,2.35763194940947e-53,unnormalised,17_SRSF2,NA,1.2246644555741044,1.1937229973397592,1.2564079205049794,0.2923865209906369,0.2554680989748771,0.32930494300639696
S - G1,PML bodies,6295,3.0749119791105927e-71,unnormalised,17_SRSF2,NA,1.3572666979388204,1.3130460620177105,1.402976592080059,0.44070423290778893,0.39291752725814794,0.48849093855742987
S - G1,PML bodies - all,6295,7.637910218815129e-27,relative_to_all,17_SRSF2,6295,1.1082763868594143,1.0877461032831086,1.1291941620961834,0.14831771191715176,0.12134184860981026,0.17529357522449354
S - G1,all,6294,0.03174994422869998,unnormalised,18_NONO,NA,1.016138121964561,1.0014025961269581,1.0310904793967202,0.023096518576241412,0.002022100712688837,0.04417093643979422
S - G1,Cajal bodies,6294,0.15713919892519404,unnormalised,18_NONO,NA,0.9890817001304353,0.974154279548685,1.0042378605431368,-0.015838399479515146,-0.03777782082030992,0.006101021861279598
S - G1,Cajal bodies - all,6294,2.3490086044253807e-16,relative_to_all,18_NONO,6294,0.9733732833664226,0.9671336843625427,0.9796531380209522,-0.038934918055756655,-0.048212771434878815,-0.02965706467663446
S - G1,all,6262,0.03704181602391068,unnormalised,18_NONO,NA,1.0160441047079778,1.000960345486897,1.0313551654333242,0.02296302835263131,0.0013848208246514848,0.04454123588061081
S - G1,Nuclear periphery,6262,7.843718273312882e-41,unnormalised,18_NONO,NA,0.913571274263744,0.9016404336505598,0.9256599881847621,-0.13041080663054344,-0.14937588093095475,-0.11144573233013197
S - G1,Nuclear periphery - all,6262,2.7071617548043176e-101,relative_to_all,18_NONO,6262,0.8991452930346113,0.8905778548376359,0.9077951507492745,-0.15337383498317467,-0.16718635680196303,-0.13956131316438616
S - G1,all,6252,0.030954425122314874,unnormalised,18_NONO,NA,1.0160283984008958,1.0014612800193294,1.0308074080878737,0.022940726578158484,0.002106642614449282,0.04377481054186764
S - G1,Nuclear speckles,6252,5.547791815885348e-4,unnormalised,18_NONO,NA,1.0277977441298842,1.0119332150039533,1.0439109885669204,0.0395563907484081,0.017114079002606995,0.061998702494209135
S - G1,Nuclear speckles - all,6252,9.115686440754168e-4,relative_to_all,18_NONO,6252,1.0115836779242706,1.0047251653717808,1.018489008448534,0.016615664170249646,0.006800917543186545,0.026430410797312717
S - G1,all,6295,0.03340856147147145,unnormalised,18_NONO,NA,1.0160561417032952,1.0012558587373306,1.0310751982963613,0.02298011974709618,0.0018106844283061225,0.044149555065886255
S - G1,Nucleolus,6295,0.20154609455501019,unnormalised,18_NONO,NA,1.0143816871823557,0.99239725116285,1.0368531413052764,0.020600605588302116,-0.011010355766668636,0.05221156694327282
S - G1,Nucleolus - all,6295,0.793256560253041,relative_to_all,18_NONO,6295,0.9983520059057637,0.9861139958786929,1.0107418937989319,-0.002379514158794165,-0.020173661486456083,0.015414633168867944
S - G1,all,6295,0.03359608192406419,unnormalised,18_NONO,NA,1.016041738260322,1.0012391768364395,1.0310631443217069,0.022959668197045945,0.0017866475190891611,0.044132688875003
S - G1,Nucleoplasm,6295,4.7956844669596487e-4,unnormalised,18_NONO,NA,1.0275157996248425,1.0119877366152383,1.0432821271233395,0.0391605777173336,0.017191807392323323,0.06112934804234403
S - G1,Nucleoplasm - all,6295,3.0868193820347923e-12,relative_to_all,18_NONO,6295,1.0112929035613898,1.0081124771706431,1.0144833636658896,0.016200909520287795,0.011656612254050853,0.020745206786524722
S - G1,all,6295,0.03278984595878127,unnormalised,18_NONO,NA,1.0160224964138311,1.001304836235043,1.0309564838421237,0.022932346111417933,0.0018812536682360614,0.04398343855459963
S - G1,PML bodies,6295,2.611044241510553e-10,unnormalised,18_NONO,NA,1.0511517523335603,1.0350414234716665,1.0675128370494256,0.07197096286330155,0.04968850708815146,0.09425341863845187
S - G1,PML bodies - all,6295,1.0821178508834863e-23,relative_to_all,18_NONO,6295,1.0345752737205347,1.0277563645697012,1.0414394246461802,0.049038616751883694,0.03949830608303674,0.05857892742073087
S - G1,all,6294,6.299478986399947e-41,unnormalised,19_KPNA1_MAX,NA,1.148270232656853,1.125440657494863,1.1715629059827544,0.19946220423949504,0.17048998802711932,0.22843442045187085
S - G1,Cajal bodies,6294,1.1995626930646445e-42,unnormalised,19_KPNA1_MAX,NA,1.1424411059219437,1.1210229239932719,1.164268502066767,0.1921197947062232,0.1648157803674766,0.21942380904496978
S - G1,Cajal bodies - all,6294,0.029060524393704396,relative_to_all,19_KPNA1_MAX,6294,0.9949235584367435,0.9903880742090652,0.9994798129237931,-0.007342409533272,-0.013934152490908621,-7.506665756354646e-4
S - G1,all,6262,2.510146958641398e-41,unnormalised,19_KPNA1_MAX,NA,1.148135406991665,1.1254444420196663,1.171283862242292,0.19929279835107838,0.17049483937663248,0.22809075732552422
S - G1,Nuclear periphery,6262,7.512713987736623e-22,unnormalised,19_KPNA1_MAX,NA,1.0949092349450582,1.0749142734889414,1.1152761316275386,0.13081127921270458,0.10422160665753062,0.1574009517678785
S - G1,Nuclear periphery - all,6262,4.877132627743553e-17,relative_to_all,19_KPNA1_MAX,6262,0.9536412066708495,0.9431541953897989,0.9642448239174426,-0.0684815191383737,-0.08443443985277686,-0.05252859842397051
S - G1,all,6252,7.96297363813439e-41,unnormalised,19_KPNA1_MAX,NA,1.148228748795268,1.1253771797644203,1.1715443348832957,0.19941008267368948,0.17040861404347227,0.22841155130390686
S - G1,Nuclear speckles,6252,2.1105414295812072e-42,unnormalised,19_KPNA1_MAX,NA,1.1441354261615113,1.1223844417152375,1.1663079286784197,0.19425782754297796,0.16656691583823222,0.22194873924772382
S - G1,Nuclear speckles - all,6252,0.06440642624233844,relative_to_all,19_KPNA1_MAX,6252,0.996435098286773,0.9926715180842147,1.0002129475961639,-0.0051522551307115255,-0.010611695996306535,3.0718573488361346e-4
S - G1,all,6295,8.95803034471531e-37,unnormalised,19_KPNA1_MAX,NA,1.1482208601092982,1.1240807845574203,1.1728793532479334,0.19940017087934078,0.16874572176195193,0.2300546199967297
S - G1,Nucleolus,6295,3.3944671668896403e-38,unnormalised,19_KPNA1_MAX,NA,1.1473769531610944,1.1238549411965988,1.17139127514406,0.19833944463456632,0.1684558352727269,0.2282230539964059
S - G1,Nucleolus - all,6295,0.7631940371669096,relative_to_all,19_KPNA1_MAX,6295,0.9992650308163505,0.9944972404147316,1.0040556788231896,-0.0010607262447745033,-0.007960727091797355,0.005839274602248564
S - G1,all,6295,4.203665591102166e-40,unnormalised,19_KPNA1_MAX,NA,1.1481488180644666,1.1250941987334035,1.171675856036652,0.19930965000037595,0.17004579642564704,0.22857350357510503
S - G1,Nucleoplasm,6295,1.2647937769282945e-44,unnormalised,19_KPNA1_MAX,NA,1.15932546050058,1.135786267100421,1.1833525041609336,0.2132856347968317,0.18369137321816972,0.242879896375494
S - G1,Nucleoplasm - all,6295,2.416355295410092e-24,relative_to_all,19_KPNA1_MAX,6295,1.009734489345166,1.0078609116863084,1.011611549918385,0.013975984796455856,0.011296555637630849,0.016655413955280578
S - G1,all,6295,5.832715390004446e-41,unnormalised,19_KPNA1_MAX,NA,1.1481674543857638,1.1253642942496696,1.1714326729991436,0.19933306709552018,0.17039209515985543,0.22827403903118493
S - G1,PML bodies,6295,1.4823886821594279e-56,unnormalised,19_KPNA1_MAX,NA,1.1686398412449903,1.146551089382683,1.1911541414874378,0.22483037956312021,0.19730064166695396,0.25236011745928655
S - G1,PML bodies - all,6295,3.387706048328589e-10,relative_to_all,19_KPNA1_MAX,6295,1.0178304887331775,1.0122406804679855,1.0234511651081426,0.02549731246760002,0.017552360421617254,0.03344226451358268
S - G1,all,6294,9.219634918749303e-4,unnormalised,20_ALYREF,NA,1.0287854214528047,1.0116671328957165,1.0461933663539564,0.04094210401220462,0.016734680629175,0.06514952739523432
S - G1,Cajal bodies,6294,0.005980642127773622,unnormalised,20_ALYREF,NA,1.022959801858371,1.006541423651629,1.039645991341038,0.032749454175105566,0.009406546791825105,0.05609236155838604
S - G1,Cajal bodies - all,6294,0.03524970735546612,relative_to_all,20_ALYREF,6294,0.9943373812721733,0.9890960682006278,0.9996064685545334,-0.008192649837099057,-0.01581744206714697,-5.678576070509816e-4
S - G1,all,6262,9.84420374040841e-4,unnormalised,20_ALYREF,NA,1.0287385974883787,1.0115537619791612,1.046215378500227,0.04087643994154303,0.016572998175537985,0.06517988170754851
S - G1,Nuclear periphery,6262,7.050274135262815e-37,unnormalised,20_ALYREF,NA,0.8975901298869203,0.8828271126225894,0.912600020718715,-0.15587128306886908,-0.17979715778737926,-0.13194540835035898
S - G1,Nuclear periphery - all,6262,5.784589743073018e-182,relative_to_all,20_ALYREF,6262,0.8725152648868704,0.8647095945758347,0.8803913964133091,-0.1967477230104122,-0.2097123977571825,-0.18378304826364203
S - G1,all,6252,6.049963561781784e-4,unnormalised,20_ALYREF,NA,1.0287845805560185,1.0122419321042877,1.0455975786239013,0.04094092479825596,0.017554144313931177,0.06432770528258049
S - G1,Nuclear speckles,6252,6.665249154899519e-16,unnormalised,20_ALYREF,NA,1.0736461016149277,1.0553384212140815,1.0922713779214304,0.10251852629981568,0.07770571013229859,0.12733134246733283
S - G1,Nuclear speckles - all,6252,2.1293195448074594e-48,relative_to_all,20_ALYREF,6252,1.043606331108368,1.0377023010461992,1.0495439522794126,0.06157760150155993,0.05339261864289041,0.06976258436022928
S - G1,all,6295,6.618129730621828e-4,unnormalised,20_ALYREF,NA,1.028799920336447,1.0121304206412816,1.045743961942833,0.04096243606561185,0.017395204151934043,0.06452966797928977
S - G1,Nucleolus,6295,0.13676065805471585,unnormalised,20_ALYREF,NA,1.0161482671126603,0.9949340499163198,1.0378148188243301,0.023110922407247252,-0.007327196378830242,0.05354904119332496
S - G1,Nucleolus - all,6295,0.01029948474236504,relative_to_all,20_ALYREF,6295,0.9877025134103342,0.9784127835849115,0.9970804463762689,-0.017851513658364425,-0.03148484117121189,-0.004218186145517142
S - G1,all,6295,9.313503316696736e-4,unnormalised,20_ALYREF,NA,1.0287868795339923,1.011653172636073,1.0462107687987587,0.040944148719452574,0.016714772365216367,0.0651735250736889
S - G1,Nucleoplasm,6295,2.7292022654083954e-6,unnormalised,20_ALYREF,NA,1.0454897718405527,1.0262513365582802,1.0650888569743044,0.06417894792740397,0.03738410092609789,0.09097379492870993
S - G1,Nucleoplasm - all,6295,2.7407757158664376e-12,relative_to_all,20_ALYREF,6295,1.0162355222824442,1.0116660600080138,1.0208256237641216,0.02323479920795131,0.016733150629298046,0.029736447786604375
S - G1,all,6295,7.830856295646696e-4,unnormalised,20_ALYREF,NA,1.0288006669444592,1.0119030013891992,1.0459805049024349,0.04096348304011523,0.017071003350710653,0.06485596272951964
S - G1,PML bodies,6295,1.3894593168775963e-18,unnormalised,20_ALYREF,NA,1.0827631389306125,1.0638110282304358,1.1020528871345001,0.11471767908294882,0.08924189816260268,0.14019346000329513
S - G1,PML bodies - all,6295,1.0343525406044063e-46,relative_to_all,20_ALYREF,6295,1.0524518244592727,1.0451896604658948,1.0597644472620529,0.07375419604283366,0.06376475798683563,0.08374363409883176
S - G1,all,6293,8.622754217897983e-72,unnormalised,20_SP100,NA,1.298490582936818,1.2623747388895714,1.3356396813348232,0.37683555117487483,0.3361402412914984,0.41753086105825155
S - G1,Cajal bodies,6293,1.2985860339582618e-23,unnormalised,20_SP100,NA,1.2076376186479387,1.164038207610626,1.252870059108489,0.27218760349407867,0.21913841307929105,0.3252367939088664
S - G1,Cajal bodies - all,6293,5.9214572848639935e-6,relative_to_all,20_SP100,6293,0.9300318650880042,0.9013161777646324,0.9596624263688132,-0.10464794768079626,-0.1498948089635967,-0.059401086397995816
S - G1,all,6257,9.81245813626058e-72,unnormalised,20_SP100,NA,1.298324471887512,1.2622186683591312,1.3354630830276868,0.3766509807820374,0.33596186628668745,0.41734009527738714
S - G1,Nuclear periphery,6257,3.043884971875361e-4,unnormalised,20_SP100,NA,1.051417378823577,1.0232093685688148,1.0804030323124363,0.0723354864513595,0.03310137879846261,0.11156959410425579
S - G1,Nuclear periphery - all,6257,1.5179475932361374e-45,relative_to_all,20_SP100,6257,0.809826358194589,0.7867160364176534,0.8336155614839259,-0.304315494330678,-0.3460851030916393,-0.2625458855697166
S - G1,all,6249,3.5429020497915542e-71,unnormalised,20_SP100,NA,1.2985605310837036,1.2622772576094596,1.335886741778016,0.3769132653516277,0.3360288312756533,0.4177976994276021
S - G1,Nuclear speckles,6249,2.911640329830513e-75,unnormalised,20_SP100,NA,1.3913021836990205,1.3437389114756078,1.4405490157607905,0.4764357998776827,0.42625284964151655,0.5266187501138488
S - G1,Nuclear speckles - all,6249,4.965219143178266e-10,relative_to_all,20_SP100,6249,1.0714188136751084,1.0484173280672624,1.094924934532682,0.09952253452605496,0.06821310359975775,0.13083196545235212
S - G1,all,6295,1.3623933542929673e-71,unnormalised,20_SP100,NA,1.2985457220220964,1.2623704087514096,1.3357576987642652,0.376896812455474,0.33613529261867237,0.4176583322922757
S - G1,Nucleolus,6295,8.860485377790737e-24,unnormalised,20_SP100,NA,1.163063564030461,1.129446665532729,1.197681037322111,0.2179299454831675,0.17561614573041318,0.260243745235922
S - G1,Nucleolus - all,6295,8.365900412397184e-16,relative_to_all,20_SP100,6295,0.8956662397834845,0.8720143855341197,0.9199596089192011,-0.1589668669723065,-0.1975761596930205,-0.12035757425159263
S - G1,all,6295,6.354670189598243e-72,unnormalised,20_SP100,NA,1.2987884029862733,1.2626674654758079,1.3359426467015065,0.37716640782341987,0.336474742786532,0.41785807286030746
S - G1,Nucleoplasm,6295,2.4774794484442754e-64,unnormalised,20_SP100,NA,1.258984131301293,1.2262432115653923,1.2925992396280397,0.3322600989129982,0.29424514976312566,0.37027504806287065
S - G1,Nucleoplasm - all,6295,4.5365567455887454e-4,relative_to_all,20_SP100,6295,0.9693527663217048,0.9526433519201742,0.9863552647289959,-0.04490630891042169,-0.06999189199989114,-0.0198207258209523
S - G1,all,6295,6.930739734820813e-70,unnormalised,20_SP100,NA,1.2988859381498585,1.2622089680981863,1.336628658933914,0.3772747458815471,0.3359507790064196,0.41859871275667476
S - G1,PML bodies,6295,6.503756773679326e-95,unnormalised,20_SP100,NA,1.4504700064972396,1.4010500540594517,1.5016331740984519,0.5365204631159983,0.4865084985620159,0.5865324276699808
S - G1,PML bodies - all,6295,9.820871210587628e-20,relative_to_all,20_SP100,6295,1.1167031406647594,1.0905281304486962,1.1435064071730552,0.1592457172344511,0.12502698514179478,0.19346444932710755
S - G1,all,6294,2.279966907883689e-5,unnormalised,21_COIL,NA,1.0291573087365935,1.0155709629428984,1.0429254131653434,0.0414635178864211,0.022291051361195025,0.06063598441164703
S - G1,Cajal bodies,6294,0.2781599490797298,unnormalised,21_COIL,NA,1.0084927558069428,0.9931971926465173,1.0240238756666082,0.012200720838395336,-0.009847911262934328,0.03424935293972459
S - G1,Cajal bodies - all,6294,0.018665950166405224,relative_to_all,21_COIL,6294,0.9799208995998689,0.9635021049204783,0.9966194827896814,-0.029262797048025747,-0.05364027657080985,-0.004885317525241729
S - G1,all,6259,2.100069151013358e-5,unnormalised,21_COIL,NA,1.0291709321322182,1.0156368334390333,1.0428853825233781,0.04148261533153981,0.022384622327511077,0.060580608335568324
S - G1,Nuclear periphery,6259,1.773677549911381e-16,unnormalised,21_COIL,NA,0.9493178349440824,0.9376726515621843,0.9611076426741175,-0.07503690739981378,-0.09284373973061805,-0.05723007506900945
S - G1,Nuclear periphery - all,6259,1.6794793816986282e-37,relative_to_all,21_COIL,6259,0.9224102676290152,0.9111455728701808,0.9338142303070363,-0.11651952273135345,-0.13424652441670532,-0.09879252104600154
S - G1,all,6252,1.2144036119185277e-5,unnormalised,21_COIL,NA,1.029085965167538,1.015962996304801,1.0423784405107264,0.04136350345700743,0.02284785681505004,0.05987915009896504
S - G1,Nuclear speckles,6252,7.248438088342489e-19,unnormalised,21_COIL,NA,1.070378237867365,1.0544647928038586,1.0865318405307436,0.09812068958977795,0.07651092624091947,0.11973045293863686
S - G1,Nuclear speckles - all,6252,3.998520708190065e-29,relative_to_all,21_COIL,6252,1.0401251927414097,1.0330260095922215,1.0472731630468917,0.05675718613277055,0.04687657892448247,0.06663779334105832
S - G1,all,6295,1.926934738415555e-5,unnormalised,21_COIL,NA,1.0291113732283237,1.0156654831731713,1.042735266732811,0.04139912305733658,0.02242531821903677,0.060372927895636266
S - G1,Nucleolus,6295,0.002834883802611772,unnormalised,21_COIL,NA,1.0236806090948827,1.008076012747932,1.0395267580867449,0.033765661089601016,0.01160442760754288,0.05592689457165899
S - G1,Nucleolus - all,6295,0.15859328741058842,relative_to_all,21_COIL,6295,0.9947228606400444,0.9874335520783494,1.002065979424408,-0.007633461967735685,-0.01824442753303245,0.002977503597561174
S - G1,all,6295,1.5635060725438575e-5,unnormalised,21_COIL,NA,1.0291115712457481,1.0158091496771304,1.0425881932728334,0.04139940065482139,0.022629373883624057,0.060169427426018725
S - G1,Nucleoplasm,6295,2.4784783060198104e-9,unnormalised,21_COIL,NA,1.0484387887653064,1.0322870450539279,1.0648432517432573,0.0682426347081582,0.04584419255779151,0.09064107685852514
S - G1,Nucleoplasm - all,6295,5.717110280971232e-16,relative_to_all,21_COIL,6295,1.0187804880049716,1.0142134180054994,1.0233681238222587,0.026843234053336773,0.020361266444752963,0.03332520166192073
S - G1,all,6295,1.676493763265404e-5,unnormalised,21_COIL,NA,1.0290907122806396,1.015750499879157,1.042606126433869,0.041370158509127536,0.022546074559651724,0.060194242458603275
S - G1,PML bodies,6295,4.242384961984734e-17,unnormalised,21_COIL,NA,1.0674769745555548,1.051393242737065,1.0838067479298528,0.09420495129515596,0.07230236790805183,0.11610753468226015
S - G1,PML bodies - all,6295,5.281059618892446e-22,relative_to_all,21_COIL,6295,1.0373011453867316,1.029636890489519,1.0450224503019376,0.05283479278602861,0.0421356493985665,0.06353393617349039
S - G1,all,6294,2.8094479280303287e-10,unnormalised,21_NCL,NA,1.0465161850534368,1.0318617811210418,1.061378709451715,0.06559462398327011,0.045249733313434425,0.08593951465310612
S - G1,Cajal bodies,6294,2.2727490466190312e-7,unnormalised,21_NCL,NA,1.07159827864612,1.0439302250311626,1.099999639116732,0.09976416883240254,0.06202528722813091,0.13750305043667438
S - G1,Cajal bodies - all,6294,0.01539078815727896,relative_to_all,21_NCL,6294,1.0239672295095965,1.004542031075025,1.0437680601452606,0.03416954484913227,0.006537929183106742,0.06180116051515815
S - G1,all,6262,4.1196308461542366e-10,unnormalised,21_NCL,NA,1.0465161396811429,1.0317228589923482,1.0615215327135095,0.06559456143441918,0.045055486600658196,0.08613363626818028
S - G1,Nuclear periphery,6262,3.5968059036584526e-13,unnormalised,21_NCL,NA,0.9316566031320259,0.9140818759908798,0.9495692333015533,-0.102129801219703,-0.12960469897420757,-0.0746549034651985
S - G1,Nuclear periphery - all,6262,1.5322660610722854e-35,relative_to_all,21_NCL,6262,0.8902458049198239,0.8741907581294459,0.9065957124428786,-0.16772436265412227,-0.1939799687327756,-0.1414687565754687
S - G1,all,6252,3.3955545620175015e-10,unnormalised,21_NCL,NA,1.0465364028309463,1.0318073322165806,1.0614757312273504,0.0656224953205891,0.045173603701416216,0.08607138693976181
S - G1,Nuclear speckles,6252,2.2772164865052362e-8,unnormalised,21_NCL,NA,1.0939554702004501,1.0600882279281176,1.1289046885469578,0.12955401397281072,0.0841843409180996,0.17492368702752198
S - G1,Nuclear speckles - all,6252,1.3748189450414668e-4,relative_to_all,21_NCL,6252,1.0453104805922016,1.0217815473493155,1.0693812230906807,0.06393151865222185,0.031086787035397485,0.09677625026904611
S - G1,all,6295,3.2897809387666523e-10,unnormalised,21_NCL,NA,1.0465099078971483,1.031800664291109,1.061428844959443,0.06558597046262947,0.0451642804355371,0.08600766048972189
S - G1,Nucleolus,6295,1.0852157156229437e-7,unnormalised,21_NCL,NA,1.0394331257820715,1.0247222148539379,1.0543552265304301,0.055796942221198735,0.03523287210405591,0.07636101233834174
S - G1,Nucleolus - all,6295,0.06349826325484068,relative_to_all,21_NCL,6295,0.993237730420253,0.9861463609876985,1.0003800938253233,-0.009789028241430665,-0.02012631177210233,5.482552892407641e-4
S - G1,all,6295,1.7987341407561805e-10,unnormalised,21_NCL,NA,1.046556133889548,1.0320462640831782,1.061270002614498,0.0656496951695184,0.045507644663632475,0.08579174567540457
