siRNA,cluster,df,p.value,comparison,channel,containment_df,fold_change,fold_change_95lcl,fold_change_95ucl,log2_fold_change,log2_fold_change_95lcl,log2_fold_change_95ucl
SBF2 - scrambled,Cytoplasm (combined),4,0.1624729340570407,unnormalised,17_HDAC3,NA,0.631287319779769,0.3725882154110156,1.0696089238225057,-0.6636313218865239,-1.4243460508733916,0.09708340710034394
SBF2 - scrambled,3,4,0.2779179100656199,unnormalised,17_HDAC3,NA,0.79305582743501,0.5520758661808916,1.1392230379122432,-0.3345056663746553,-0.8570615593292501,0.18805022657993947
SBF2 - scrambled,3 - Cytoplasm (combined),4,0.062210032688922154,relative_to_Cytoplasm (combined),17_HDAC3,4,1.2562517931006054,1.0553924323914958,1.495338150276851,0.3291256555118688,0.07777954394933133,0.5804717670744058
SBF2 - scrambled,Cytoplasm (combined),4,0.16154687147036867,unnormalised,17_HDAC3,NA,0.6311895017847754,0.37302403215952673,1.0680282041263602,-0.6638548848607644,-1.4226595154510826,0.09494974572955356
SBF2 - scrambled,4,4,0.33454611633513515,unnormalised,17_HDAC3,NA,0.7623461577705548,0.469300493750629,1.2383785485134038,-0.39148186527805146,-1.0914161166622278,0.308452386106125
SBF2 - scrambled,4 - Cytoplasm (combined),4,0.004129163675081081,relative_to_Cytoplasm (combined),17_HDAC3,4,1.2077928349804867,1.1343687415004833,1.2859694373283115,0.27237301958271315,0.18188968354376145,0.3628563556216649
SBF2 - scrambled,Cytoplasm (combined),4,0.16103469525011155,unnormalised,17_HDAC3,NA,0.6318584029866936,0.3741817004308492,1.0669817389925444,-0.6623268026187121,-1.4181890904060046,0.09353548516858005
SBF2 - scrambled,5,4,0.13918245510104355,unnormalised,17_HDAC3,NA,0.6625503346754764,0.427609749060955,1.0265737554922092,-0.5938980330363052,-1.2256333494960332,0.037837283423422415
SBF2 - scrambled,5 - Cytoplasm (combined),4,0.5058831979369471,relative_to_Cytoplasm (combined),17_HDAC3,4,1.0485740658725229,0.9231821887232489,1.1909973838869674,0.06842876958240672,-0.11531270505531271,0.25217024422012624
SBF2 - scrambled,Cytoplasm (combined),4,0.16437057886037595,unnormalised,17_HDAC3,NA,0.6330343903106673,0.37366114447275645,1.0724490497438264,-0.6596442170616419,-1.420197543453744,0.10090910933046016
SBF2 - scrambled,6,4,0.03322287853995055,unnormalised,17_HDAC3,NA,0.5311887637288208,0.36010427653863064,0.7835549897488758,-0.9127034653037258,-1.473513362050535,-0.35189356855691645
SBF2 - scrambled,6 - Cytoplasm (combined),4,0.1269032370125754,relative_to_Cytoplasm (combined),17_HDAC3,4,0.8391151758250214,0.7017127280049329,1.0034224123335367,-0.25305924824208403,-0.511047563937942,0.0049290674537742826
SBF2 - scrambled,Cytoplasm (combined),4,0.16008718965295163,unnormalised,17_HDAC3,NA,0.6305680545793529,0.3731217757608581,1.0656469208884518,-0.6652760118742881,-1.422281535146887,0.0917295113983106
SBF2 - scrambled,9,4,0.14242349844563462,unnormalised,17_HDAC3,NA,0.6044938099902405,0.35182410810734804,1.0386234424987804,-0.7262005285181843,-1.5070737506356215,0.054672693599252586
SBF2 - scrambled,9 - Cytoplasm (combined),4,0.07677349897605237,relative_to_Cytoplasm (combined),17_HDAC3,4,0.9586495947586396,0.9257558265960436,0.992712137616301,-0.0609245166438963,-0.11129637031247812,-0.010552662975314398
SBF2 - scrambled,Cytoplasm (combined),4,0.007202854801350498,unnormalised,17_SRSF2,NA,0.9248469693935709,0.8972546573959596,0.953287798225392,-0.11271342629784982,-0.156410588203362,-0.06901626439233759
SBF2 - scrambled,0,4,0.053368770925637805,unnormalised,17_SRSF2,NA,0.9464520716832865,0.9095608682799576,0.9848395585526349,-0.07939864516079698,-0.13675790788769188,-0.022039382433902185
SBF2 - scrambled,0 - Cytoplasm (combined),4,0.07718959562157314,relative_to_Cytoplasm (combined),17_SRSF2,4,1.023360732104558,1.0039675588699157,1.0431285142245035,0.03331478113705269,0.0057126523428177355,0.0609169099312879
SBF2 - scrambled,Cytoplasm (combined),4,0.0066499913093485685,unnormalised,17_SRSF2,NA,0.9249576271908931,0.8980067316274515,0.952717370557018,-0.11254081838464895,-0.15520183516688557,-0.06987980160241225
SBF2 - scrambled,10,4,0.0017991253649457277,unnormalised,17_SRSF2,NA,0.8934486212477819,0.8671030385414089,0.9205946736760761,-0.16254332701094779,-0.20572465465816112,-0.11936199936373465
SBF2 - scrambled,10 - Cytoplasm (combined),4,0.03264699883873922,relative_to_Cytoplasm (combined),17_SRSF2,4,0.9659346493105804,0.9456964744622329,0.9866059268850695,-0.05000250862629884,-0.08055087649473619,-0.01945414075786161
SBF2 - scrambled,Cytoplasm (combined),4,0.007999489058924624,unnormalised,17_SRSF2,NA,0.9257135776854526,0.8976119824036398,0.9546949513936496,-0.11136221238760206,-0.15583615998463488,-0.06688826479056945
SBF2 - scrambled,11,4,0.007668210729038688,unnormalised,17_SRSF2,NA,0.9123592235418443,0.8799281433093533,0.945985600200576,-0.13232612577847702,-0.1845423796873985,-0.08010987186955545
SBF2 - scrambled,11 - Cytoplasm (combined),4,0.5084327441929365,relative_to_Cytoplasm (combined),17_SRSF2,4,0.9855739891198334,0.947622828437783,1.025045048388001,-0.02096391339087492,-0.07761514105670832,0.035687314274958595
SBF2 - scrambled,Cytoplasm (combined),4,0.00923039791787396,unnormalised,17_SRSF2,NA,0.9258903104076848,0.8967017805300891,0.9560289558029632,-0.11108680637410091,-0.1572998324692805,-0.06487378027892117
SBF2 - scrambled,12,4,0.12380612409648277,unnormalised,17_SRSF2,NA,0.9702794413010833,0.9412090754188766,1.0002476801369156,-0.04352779035032655,-0.08741286336182487,3.57282661171809e-4
SBF2 - scrambled,12 - Cytoplasm (combined),4,0.017423287197646072,relative_to_Cytoplasm (combined),17_SRSF2,4,1.047942105446436,1.0236172598661177,1.072844997270898,0.06755901602377433,0.03367637890003973,0.10144165314750901
SBF2 - scrambled,Cytoplasm (combined),4,0.011369445721921083,unnormalised,17_SRSF2,NA,0.9269885016254827,0.8964511393658007,0.9585661107573353,-0.1093766511290879,-0.1577031430437489,-0.061050159214427004
SBF2 - scrambled,13,4,0.6891574275807515,unnormalised,17_SRSF2,NA,0.9859917571601017,0.9246255321432081,1.051430780776981,-0.020352509089400526,-0.11305889391007723,0.07235387573127594
SBF2 - scrambled,13 - Cytoplasm (combined),4,0.03602508376691436,relative_to_Cytoplasm (combined),17_SRSF2,4,1.0636504718571549,1.0230243079335588,1.1058899749578823,0.0890241420396874,0.03284042516003758,0.14520785891933724
SBF2 - scrambled,Cytoplasm (combined),4,0.007276197644015232,unnormalised,17_SRSF2,NA,0.9251196496011587,0.8975442721250928,0.953542229233779,-0.11228812739564784,-0.15594499205190132,-0.06863126273939449
SBF2 - scrambled,14,4,0.22114182485927134,unnormalised,17_SRSF2,NA,0.9598209520087386,0.9080009058784804,1.01459839296488,-0.059162788783470484,-0.13923435804767056,0.020908780480729895
SBF2 - scrambled,14 - Cytoplasm (combined),4,0.19526646903147016,relative_to_Cytoplasm (combined),17_SRSF2,4,1.0375100695596948,0.9904115477824228,1.086848337792439,0.053125338612177365,-0.013899959019241315,0.12015063624359625
SBF2 - scrambled,Cytoplasm (combined),4,0.006199365643170653,unnormalised,17_SRSF2,NA,0.9241172504346207,0.8974039537767394,0.9516257299255269,-0.11385218492464162,-0.1561705546422939,-0.07153381520698933
SBF2 - scrambled,15,4,0.9028925537477721,unnormalised,17_SRSF2,NA,1.0046380829025796,0.93690400047014,1.0772690447598723,0.006675869524465712,-0.09402686465603838,0.10737860370497013
SBF2 - scrambled,15 - Cytoplasm (combined),4,0.03235986693325446,relative_to_Cytoplasm (combined),17_SRSF2,4,1.0871327014294878,1.0331900001052667,1.1438917434324392,0.12052805444910744,0.04710558528132961,0.1939505236168849
SBF2 - scrambled,Cytoplasm (combined),4,0.011670389991448548,unnormalised,17_SRSF2,NA,0.9268067989782499,0.8959676257323659,0.9587074554509549,-0.10965946715395679,-0.1584814909964277,-0.06083744331148608
SBF2 - scrambled,19,4,0.13639434642811732,unnormalised,17_SRSF2,NA,0.9422918566792812,0.8850831269038043,1.0031983620229947,-0.0857541189458097,-0.1761151355787867,0.004606897687167113
SBF2 - scrambled,19 - Cytoplasm (combined),4,0.504164874567448,relative_to_Cytoplasm (combined),17_SRSF2,4,1.0167079673110972,0.9726485437643654,1.0627632122834771,0.023905348208147114,-0.040009498272264375,0.08782019468855855
SBF2 - scrambled,Cytoplasm (combined),4,0.011762975114879013,unnormalised,17_SRSF2,NA,0.9252868499823242,0.8937734477528316,0.9579113777689418,-0.11202740721178218,-0.16201890914338354,-0.0620359052801808
SBF2 - scrambled,2,4,0.003608590874715398,unnormalised,17_SRSF2,NA,0.8982162430991864,0.8678662564605087,0.9296275933778383,-0.1548652832277278,-0.20445536328660704,-0.10527520316884875
SBF2 - scrambled,2 - Cytoplasm (combined),4,0.10406181727600057,relative_to_Cytoplasm (combined),17_SRSF2,4,0.9707435517065275,0.9441672868205129,0.9980678809082103,-0.0428378760159457,-0.08288559707509903,-0.0027901549567922552
SBF2 - scrambled,Cytoplasm (combined),4,0.010923916456007127,unnormalised,17_SRSF2,NA,0.926601688471566,0.8962607448283257,0.9579697582792336,-0.1099787836069016,-0.15800958520936625,-0.06194798200443687
SBF2 - scrambled,3,4,0.0039834016045033295,unnormalised,17_SRSF2,NA,0.9350691667842155,0.9146451034435062,0.955949300311902,-0.09685501022302449,-0.12871603107831353,-0.06499398936773544
SBF2 - scrambled,3 - Cytoplasm (combined),4,0.6432711555166262,relative_to_Cytoplasm (combined),17_SRSF2,4,1.0091382072987765,0.9737942677681388,1.0457649578942283,0.013123773383877052,-0.03831108666769036,0.06455863343544482
SBF2 - scrambled,Cytoplasm (combined),4,0.010275353053857064,unnormalised,17_SRSF2,NA,0.9257952786675631,0.8956702306347465,0.9569335551051422,-0.11123488963524407,-0.15896043872008284,-0.0635093405504055
SBF2 - scrambled,4,4,0.0477455539253486,unnormalised,17_SRSF2,NA,0.9505687493843507,0.9176790396752665,0.9846372296199257,-0.07313712208081456,-0.12393843889032397,-0.022335805271305298
SBF2 - scrambled,4 - Cytoplasm (combined),4,0.08005344212704643,relative_to_Cytoplasm (combined),17_SRSF2,4,1.026759124060821,1.0042243002873579,1.0497996299636208,0.03809776755442952,0.006081540972719921,0.07011399413613913
SBF2 - scrambled,Cytoplasm (combined),4,0.008596278064884529,unnormalised,17_SRSF2,NA,0.9256337523416319,0.8969308102462421,0.955255225582925,-0.11148662300020928,-0.15693139576802392,-0.06604185023239448
SBF2 - scrambled,5,4,0.0044648888465749804,unnormalised,17_SRSF2,NA,0.9248939741766244,0.9007071269998663,0.9497303150220964,-0.1126401040657181,-0.15087001782922219,-0.07441019030221412
SBF2 - scrambled,5 - Cytoplasm (combined),4,0.9585989557829249,relative_to_Cytoplasm (combined),17_SRSF2,4,0.9992007873922747,0.9712518724761604,1.027953965205712,-0.0011534810655089002,-0.042082619993046265,0.03977565786202819
SBF2 - scrambled,Cytoplasm (combined),4,0.010632447545079115,unnormalised,17_SRSF2,NA,0.9260783412167105,0.895768296927921,0.9574139841875912,-0.11079385204530064,-0.1588024877183534,-0.06278521637224793
SBF2 - scrambled,6,4,0.026162554900840334,unnormalised,17_SRSF2,NA,0.9416483643095223,0.9099872526646928,0.9744110584080081,-0.08673967387633431,-0.13608175907739234,-0.037397588675276115
SBF2 - scrambled,6 - Cytoplasm (combined),4,0.12738017090136833,relative_to_Cytoplasm (combined),17_SRSF2,4,1.016812857400763,0.9996464455233276,1.0342740591992408,0.0240541781689664,-5.101614804321376e-4,0.048618517818365105
SBF2 - scrambled,Cytoplasm (combined),4,0.009644798243347491,unnormalised,17_SRSF2,NA,0.926424592633573,0.8970724995337466,0.956737082323183,-0.11025454363320844,-0.15670350941827144,-0.06380557784814557
SBF2 - scrambled,9,4,0.0011213511336775667,unnormalised,17_SRSF2,NA,0.8863557315645074,0.8616273421489851,0.9117938167071415,-0.1740422661257065,-0.21486406302188255,-0.13322046922953032
SBF2 - scrambled,9 - Cytoplasm (combined),4,0.018635810399652487,relative_to_Cytoplasm (combined),17_SRSF2,4,0.9567489233471657,0.9353382445306132,0.978649710603169,-0.0637877224924979,-0.09643991655875514,-0.0311355284262406
SBF2 - scrambled,Cytoplasm (combined),4,0.0013622490800457483,unnormalised,18_NONO,NA,0.7349911832721054,0.6812003465662477,0.7930296016594777,-0.44420115095999535,-0.5538489258878186,-0.3345533760321723
SBF2 - scrambled,0,4,0.004096938722256507,unnormalised,18_NONO,NA,0.7945653240538108,0.7362466340956018,0.8575034845004921,-0.33176226132443853,-0.4417389615091991,-0.22178556113967796
SBF2 - scrambled,0 - Cytoplasm (combined),4,0.037737324654500304,relative_to_Cytoplasm (combined),18_NONO,4,1.0810542250540849,1.0283776010243586,1.136429105751795,0.11243888963555691,0.040370092449706664,0.18450768682140728
SBF2 - scrambled,Cytoplasm (combined),4,0.002269073530001305,unnormalised,18_NONO,NA,0.7316839043286392,0.6698587908640854,0.7992152124524798,-0.4507075722637083,-0.5780710936323467,-0.3233440508950697
SBF2 - scrambled,10,4,0.001999236200522132,unnormalised,18_NONO,NA,0.7763542215318691,0.7244751614335929,0.8319482977134498,-0.3652130442187047,-0.464991866928294,-0.2654342215091157
SBF2 - scrambled,10 - Cytoplasm (combined),4,0.07797949385204246,relative_to_Cytoplasm (combined),18_NONO,4,1.061051386997801,1.0100169877792449,1.1146644655208764,0.08549452804500338,0.014379558302580803,0.156609497787426
SBF2 - scrambled,Cytoplasm (combined),4,0.0016839426181317898,unnormalised,18_NONO,NA,0.736598214142473,0.680098681772469,0.7977914729430438,-0.44105019541094037,-0.5561839994441679,-0.32591639137771294
SBF2 - scrambled,11,4,0.0028277200145998944,unnormalised,18_NONO,NA,0.7714149861915082,0.7136752074544058,0.8338261925104948,-0.37442092157539375,-0.48666043968472067,-0.2621814034660669
SBF2 - scrambled,11 - Cytoplasm (combined),4,0.4087891994069701,relative_to_Cytoplasm (combined),18_NONO,4,1.0472669786330775,0.9493178556833963,1.1553223380020716,0.06662927383554683,-0.07503687588191331,0.20829542355300681
SBF2 - scrambled,Cytoplasm (combined),4,0.001762502624134529,unnormalised,18_NONO,NA,0.7378116843496089,0.6808549852004119,0.7995330773741356,-0.4386754584437355,-0.5545805424805714,-0.32277037440689954
SBF2 - scrambled,12,4,0.004659815633194653,unnormalised,18_NONO,NA,0.8200242945070145,0.7660092362727552,0.877848218715589,-0.286261442418121,-0.38456630711759343,-0.18795657771864863
SBF2 - scrambled,12 - Cytoplasm (combined),4,0.06685349366135165,relative_to_Cytoplasm (combined),18_NONO,4,1.1114276337733486,1.023042013295297,1.207449321788966,0.1524140160256145,0.032865393497879404,0.27196263855334957
SBF2 - scrambled,Cytoplasm (combined),4,0.00164456202764986,unnormalised,18_NONO,NA,0.7362960901169706,0.6800860267650451,0.7971519939915378,-0.44164205436263615,-0.5562108447929485,-0.32707326393232383
SBF2 - scrambled,13,4,0.19964636072645153,unnormalised,18_NONO,NA,0.9025459172464952,0.7917706374463414,1.0288195775554034,-0.14792776355384002,-0.3368455283983843,0.04099000129070417
SBF2 - scrambled,13 - Cytoplasm (combined),4,0.025793703124272652,relative_to_Cytoplasm (combined),18_NONO,4,1.2257920819640826,1.0923120074635366,1.375583366235218,0.293714290808796,0.12738500582420828,0.4600435757933838
SBF2 - scrambled,Cytoplasm (combined),4,0.0016261471942424258,unnormalised,18_NONO,NA,0.7374087634774336,0.6815407267705038,0.7978564788490219,-0.43946353314737524,-0.5531282242776341,-0.32579884201711656
SBF2 - scrambled,14,4,0.021982528324945343,unnormalised,18_NONO,NA,0.7930252116322886,0.6999132303591222,0.8985242155827745,-0.3345613624780404,-0.5147520155294908,-0.15437070942659004
SBF2 - scrambled,14 - Cytoplasm (combined),4,0.35754389510301865,relative_to_Cytoplasm (combined),18_NONO,4,1.0754214635212387,0.9375624724564684,1.2335512119762895,0.10490217066933476,-0.09301327031115467,0.30281761164982446
SBF2 - scrambled,Cytoplasm (combined),4,0.001579199500006135,unnormalised,18_NONO,NA,0.7353425554226358,0.6795545948769771,0.795710422520773,-0.44351161652929305,-0.5573386342636741,-0.32968459879491224
SBF2 - scrambled,15,4,0.001638999535641471,unnormalised,18_NONO,NA,0.7325662391868634,0.6757989196948222,0.7941020311762663,-0.44896887989058804,-0.5653340506185102,-0.33260370916266563
SBF2 - scrambled,15 - Cytoplasm (combined),4,0.9212545373378671,relative_to_Cytoplasm (combined),18_NONO,4,0.996224458634552,0.9284551873735277,1.068940305874372,-0.005457263361294816,-0.10709581586739908,0.09618128914480935
SBF2 - scrambled,Cytoplasm (combined),4,0.002487251297714172,unnormalised,18_NONO,NA,0.7392454483691323,0.6773109642023083,0.8068433287184296,-0.4358746393763878,-0.5621097448226482,-0.30963953393012733
SBF2 - scrambled,19,4,0.4867945414921489,unnormalised,18_NONO,NA,0.9340851859961221,0.7843995965265779,1.1123350121048239,-0.09837396913868277,-0.35033930143947145,0.15359136316210578
SBF2 - scrambled,19 - Cytoplasm (combined),4,0.028268897732606296,relative_to_Cytoplasm (combined),18_NONO,4,1.2635656912826863,1.1024468807042889,1.4482314605187323,0.33750067023770486,0.1407091439544762,0.5342921965209337
SBF2 - scrambled,Cytoplasm (combined),4,0.0016722759793564807,unnormalised,18_NONO,NA,0.7390513428409747,0.6830552434265376,0.7996379394074461,-0.4362535011667353,-0.5499258308749284,-0.3225811714585421
SBF2 - scrambled,2,4,5.356377516710193e-4,unnormalised,18_NONO,NA,0.7316572043052686,0.6887162766256263,0.7772754656454751,-0.45076021889693046,-0.5380183218367445,-0.36350211595711646
SBF2 - scrambled,2 - Cytoplasm (combined),4,0.7719017269999954,relative_to_Cytoplasm (combined),18_NONO,4,0.9899950949181927,0.9290531739556763,1.0549345456612584,-0.014506717730195276,-0.10616692389108517,0.07715348843069479
SBF2 - scrambled,Cytoplasm (combined),4,0.0015656950366364243,unnormalised,18_NONO,NA,0.7360526474603653,0.6805006003444138,0.79613963537903,-0.44211913361385186,-0.555331660397583,-0.32890660683012096
SBF2 - scrambled,3,4,0.0016093759162802228,unnormalised,18_NONO,NA,0.8113726520196816,0.7687851721627471,0.856319299959245,-0.301563418742615,-0.37934758428762483,-0.22377925319760514
SBF2 - scrambled,3 - Cytoplasm (combined),4,0.04021578310480574,relative_to_Cytoplasm (combined),18_NONO,4,1.102329642885188,1.0342000171280368,1.1749474197049348,0.14055571487123705,0.048515233827319475,0.23259619591515446
SBF2 - scrambled,Cytoplasm (combined),4,0.0019315420053783964,unnormalised,18_NONO,NA,0.7375294427235135,0.67918030900195,0.8008914152463963,-0.43922745091760546,-0.5581334624349282,-0.32032143940028235
SBF2 - scrambled,4,4,0.01366978224754182,unnormalised,18_NONO,NA,0.8798964957753891,0.828924038284794,0.9340033676424894,-0.18459426865326184,-0.2706881941446338,-0.09850034316188978
SBF2 - scrambled,4 - Cytoplasm (combined),4,0.0030534903757727175,relative_to_Cytoplasm (combined),18_NONO,4,1.1930323656316002,1.1302990803791622,1.2592474418072366,0.2546331822643436,0.17670456440077312,0.332561800127914
SBF2 - scrambled,Cytoplasm (combined),4,0.0015429064008201808,unnormalised,18_NONO,NA,0.7368673017917394,0.6816526811182294,0.7965543677743743,-0.44052325885588867,-0.5528912571947562,-0.3281552605170211
