treatment,cluster,df,p.value,comparison,channel,containment_df,fold_change,fold_change_95lcl,fold_change_95ucl,log2_fold_change,log2_fold_change_95lcl,log2_fold_change_95ucl
DMSO - Untreated,all,4,0.8735498575782408,unnormalised,02_CDK7,NA,1.0105183037115066,0.8954320172259983,1.1403961691021967,0.015095453765807076,-0.15934419046391662,0.18953509799553062
DMSO - Untreated,PML bodies,4,0.6251910135291301,unnormalised,02_CDK7,NA,1.031469071445541,0.9194798620393995,1.1570981478473508,0.044700562725992786,-0.12111011704627844,0.2105112424982642
DMSO - Untreated,PML bodies - all,4,0.05994688421995312,relative_to_all,02_CDK7,4,1.0207326949517739,1.0050738974475568,1.0366354525666859,0.02960510896018611,0.007301578580080869,0.05190863934029111
DMSO - Untreated,all,4,0.051561349439061016,unnormalised,03_CDK9,NA,1.0918068877487839,1.0254719419225968,1.1624328578905785,0.12671770357970255,0.03628801858236708,0.21714738857703803
DMSO - Untreated,Cajal bodies,4,0.02899963595970517,unnormalised,03_CDK9,NA,1.088868195536937,1.0357096504607042,1.1447551412931916,0.1228293304060152,0.05061961639324572,0.19503904441878478
DMSO - Untreated,Cajal bodies - all,4,0.862794322259455,relative_to_all,03_CDK9,4,0.9973084139284868,0.9691184730414555,1.0263183502952455,-0.003888373173687331,-0.04525505151574011,0.03747830516836549
DMSO - Untreated,all,4,0.051172873283929894,unnormalised,03_CDK9,NA,1.0918765250438274,1.0256625972254019,1.1623650400890895,0.12680971818187947,0.03655621889338367,0.2170632174703754
DMSO - Untreated,Nuclear periphery,4,0.09021510249840023,unnormalised,03_CDK9,NA,1.045221983682533,1.005263908238262,1.0867683463219624,0.06380937364374101,0.007574296553653937,0.1200444507338277
DMSO - Untreated,Nuclear periphery - all,4,0.2073484940457905,relative_to_all,03_CDK9,4,0.9572712295839295,0.9042704197508967,1.0133785060021805,-0.06300034453813863,-0.14517382347080457,0.01917313439452744
DMSO - Untreated,all,4,0.04924543876598937,unnormalised,03_CDK9,NA,1.0917765400082533,1.0264969208693178,1.1612075877470094,0.12667760203449765,0.03772929987395958,0.21562590419503583
DMSO - Untreated,Nuclear speckles,4,0.03923048221434304,unnormalised,03_CDK9,NA,1.1078671174873362,1.0365701872250184,1.1840679629186193,0.14778484850010393,0.051817806107938714,0.24375189089226915
