treatment,cluster,df,p.value,comparison,channel,containment_df,fold_change,fold_change_95lcl,fold_change_95ucl,log2_fold_change,log2_fold_change_95lcl,log2_fold_change_95ucl
AZD4573 (1h) - Unperturbed,5 - all,7,8.988770174613314e-4,relative_to_all,02_CDK7,7,1.18077306725943,1.1129786733818623,1.2526969920535798,0.23973171985919142,0.15442594838426882,0.3250374913341139
AZD4573 (1h) - Unperturbed,all,7,0.04869401844980048,unnormalised,02_CDK7,NA,0.8666238887205179,0.7703527947828258,0.9749259944111728,-0.20652208945273257,-0.37640879360014623,-0.036635385305318874
AZD4573 (1h) - Unperturbed,6,7,0.05172378322796898,unnormalised,02_CDK7,NA,1.1269217724366687,1.0196649757037743,1.245460726269704,0.1723873713799301,0.02809521368152817,0.3166795290783319
AZD4573 (1h) - Unperturbed,6 - all,7,3.225091295963368e-6,relative_to_all,02_CDK7,7,1.3003585374278734,1.2508887255622552,1.351784768146751,0.37890946083266275,0.3229534583929381,0.4348654632723873
AZD4573 (1h) - Unperturbed,all,7,0.04875280241376899,unnormalised,02_CDK7,NA,0.8665000425385526,0.770120879850366,0.9749408740420046,-0.20672827467657703,-0.3768431827507109,-0.036613366602443284
AZD4573 (1h) - Unperturbed,7,7,0.06435948600616187,unnormalised,02_CDK7,NA,1.0762996988246043,1.0078546921348777,1.1493929142068298,0.10607985652327315,0.011287652679308023,0.20087206036723868
AZD4573 (1h) - Unperturbed,7 - all,7,4.72172190714976e-4,relative_to_all,02_CDK7,7,1.2421230767299325,1.1590597428053926,1.3311390955660887,0.3128081311998503,0.21295493082041284,0.41266133157928764
AZD4573 (1h) - Unperturbed,all,7,0.04866175875276642,unnormalised,02_CDK7,NA,0.8665731358587756,0.7702877356482458,0.974894140252851,-0.2066065817532951,-0.3765306396622547,-0.03668252384433542
AZD4573 (1h) - Unperturbed,8,7,0.031001233345695323,unnormalised,02_CDK7,NA,0.8513910721289034,0.7572790251501975,0.957199042396605,-0.23210613310094455,-0.4011031248871774,-0.06310914131471158
AZD4573 (1h) - Unperturbed,8 - all,7,0.07386792341877237,relative_to_all,02_CDK7,7,0.9824803434336483,0.9664062196359218,0.9988218262886892,-0.025499551347649363,-0.04929835523986522,-0.0017007474554336021
AZD4573 (1h) - Unperturbed,all,7,0.04822475010280269,unnormalised,02_CDK7,NA,0.8665806630700502,0.7705330011852717,0.9746007561671741,-0.20659405029718964,-0.37607134758693667,-0.037116753007442695
AZD4573 (1h) - Unperturbed,9,7,0.036962071284935956,unnormalised,02_CDK7,NA,0.8670274352964014,0.7776610077309638,0.966663579739005,-0.20585044960653684,-0.362786691660741,-0.0489142075523326
AZD4573 (1h) - Unperturbed,9 - all,7,0.9589807081381868,relative_to_all,02_CDK7,7,1.000515557576335,0.981731641733594,1.0196588745826813,7.436006906526982e-4,-0.026599379971283192,0.02808658135258882
AZD4573 (1h) - Unperturbed,all,7,2.4536806662855567e-6,unnormalised,03_CDK9,NA,0.38415120726266394,0.33540607968291564,0.43998054591280256,-1.380253807301054,-1.576019254974674,-1.1844883596274338
AZD4573 (1h) - Unperturbed,0,7,1.2521154202887299e-5,unnormalised,03_CDK9,NA,0.5096645328411543,0.4512027274131205,0.5757011654726949,-0.9723801341779568,-1.148152306376075,-0.7966079619798381
AZD4573 (1h) - Unperturbed,0 - all,7,8.173741905588155e-6,relative_to_all,03_CDK9,7,1.326728962985324,1.264626255587206,1.3918813826989476,0.4078736731230974,0.33871107750470136,0.4770362687414933
